var,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,subject
23,0.5419309090909091,0.47361818181818177,0.5823545454545456,0.4593636363636364,0.5952563636363637,0.5586418181818182,0.5133963636363637,0.7323418181818183,0.6390218181818184,0.41015090909090907,0.7333599999999999,0.6319563636363638,0.5845436363636364,0.5088254545454545,0.4383890909090909,0.4844327272727273,0.3579709090909091,0.4333872727272728,0.5407218181818183,0.484509090909091,4
24,0.53476,0.46386181818181826,0.5933345454545456,0.47899090909090913,0.6021709090909091,0.5561854545454548,0.5336145454545456,0.7108472727272727,0.6342963636363637,0.41284545454545457,0.7287236363636364,0.6134454545454546,0.5921163636363638,0.5105018181818182,0.41312181818181815,0.4901909090909092,0.3545472727272727,0.4417581818181818,0.564049090909091,0.49702545454545455,4
25,0.5232072727272727,0.45241454545454546,0.6018418181818181,0.5002145454545455,0.6102618181818182,0.5512072727272728,0.5521054545454545,0.6755145454545456,0.6366072727272729,0.42206363636363636,0.7206563636363639,0.5959090909090909,0.5982400000000001,0.5047727272727274,0.38583818181818186,0.49381636363636355,0.35491818181818185,0.4503654545454545,0.5869763636363635,0.5430454545454546,4
26,0.5033690909090909,0.44053454545454546,0.6154000000000001,0.5146836363636365,0.6186090909090909,0.5414563636363634,0.5581799999999999,0.6420090909090911,0.6592345454545455,0.44019636363636355,0.7103527272727274,0.5824290909090911,0.6027,0.50328,0.36034363636363637,0.4938272727272727,0.35658363636363644,0.45772000000000007,0.6076345454545456,0.5770909090909091,4
27,0.4841363636363636,0.42693454545454546,0.6294018181818183,0.5227454545454547,0.6263945454545455,0.5411890909090908,0.5467836363636365,0.6255509090909092,0.6930327272727274,0.4639090909090909,0.7065854545454545,0.57218,0.5991927272727273,0.49769818181818176,0.3516127272727274,0.4884381818181818,0.36566181818181814,0.46412181818181825,0.6238890909090911,0.5943127272727273,4
28,0.46448000000000006,0.4175727272727274,0.6439309090909092,0.5300963636363637,0.6289127272727273,0.5451127272727274,0.5386200000000001,0.5883363636363637,0.7393036363636364,0.4993,0.7092309090909092,0.5626709090909091,0.5920327272727274,0.49861090909090905,0.3563109090909091,0.48171090909090913,0.3803163636363637,0.46703636363636375,0.6316072727272728,0.5934599999999999,4
29,0.4462363636363637,0.40878545454545456,0.6562709090909091,0.5395363636363638,0.6266036363636365,0.5443254545454543,0.5274618181818183,0.535009090909091,0.7933581818181819,0.53912,0.7050109090909091,0.5609018181818183,0.5858218181818182,0.49439090909090916,0.37392545454545456,0.4770109090909091,0.40082727272727275,0.4692236363636364,0.6224327272727272,0.5906272727272728,4
30,0.4350072727272728,0.4057909090909092,0.6674690909090911,0.5512545454545456,0.6279654545454546,0.5475545454545452,0.5127381818181818,0.4948036363636364,0.8325909090909092,0.5718272727272727,0.701389090909091,0.5546127272727274,0.5844000000000001,0.4861490909090909,0.3994527272727273,0.47534000000000015,0.42341090909090917,0.4740254545454546,0.6106981818181819,0.5967418181818183,4
31,0.4282945454545455,0.40987272727272733,0.678290909090909,0.5633836363636364,0.6283618181818184,0.5533000000000001,0.5100945454545456,0.4708818181818182,0.839549090909091,0.6028381818181818,0.6933927272727273,0.5578563636363636,0.5915600000000001,0.48011999999999994,0.4249927272727273,0.4710981818181818,0.4419963636363636,0.47924545454545464,0.597658181818182,0.5912163636363637,4
32,0.42701818181818185,0.41560181818181813,0.6917981818181819,0.5751527272727274,0.6304745454545455,0.5642272727272728,0.5175036363636364,0.461150909090909,0.8272145454545455,0.618949090909091,0.6796236363636365,0.5513218181818182,0.6014509090909093,0.47191999999999995,0.44361636363636364,0.46919090909090916,0.4600418181818182,0.4845181818181818,0.5849418181818182,0.5796618181818181,4
33,0.43134909090909096,0.4221309090909091,0.7009981818181817,0.5858709090909092,0.6365218181818183,0.5778290909090911,0.5286581818181819,0.48096909090909085,0.8003581818181819,0.6294945454545455,0.6661781818181819,0.5298781818181818,0.6115254545454545,0.4701472727272728,0.45410727272727275,0.4768400000000001,0.4816690909090909,0.4936472727272728,0.5678381818181819,0.5697709090909091,4
34,0.44235636363636366,0.4258436363636364,0.7064854545454546,0.5970272727272729,0.6429545454545457,0.5870454545454546,0.5484781818181816,0.4869927272727273,0.7812927272727274,0.6420636363636365,0.6574127272727273,0.5182200000000002,0.628429090909091,0.47698727272727276,0.45576000000000005,0.4898345454545454,0.5084200000000001,0.5071745454545454,0.5547181818181819,0.5669563636363638,4
35,0.4516090909090909,0.4312454545454546,0.7049490909090911,0.6009181818181818,0.650849090909091,0.5960563636363636,0.5763690909090908,0.5082418181818182,0.784927272727273,0.6578563636363637,0.6526236363636366,0.5136436363636364,0.646127272727273,0.49663090909090907,0.4464,0.5045236363636364,0.5365418181818181,0.5210872727272727,0.545118181818182,0.5599654545454544,4
36,0.45658181818181814,0.4347236363636363,0.7011345454545455,0.5971272727272728,0.6568272727272727,0.6108836363636364,0.6124345454545455,0.5595527272727273,0.7925254545454545,0.6724509090909093,0.6384436363636363,0.5174072727272728,0.6573400000000001,0.5225981818181817,0.4342290909090909,0.5197636363636364,0.5623563636363637,0.5352854545454546,0.5375654545454546,0.5561690909090908,4
37,0.4587309090909091,0.4342781818181818,0.6983345454545455,0.5915963636363637,0.6636945454545455,0.6276672727272729,0.6490509090909092,0.5886036363636364,0.7965254545454546,0.6907163636363637,0.6267109090909093,0.5432618181818183,0.6637454545454546,0.5438,0.4244418181818182,0.5388381818181819,0.5918581818181818,0.5429109090909091,0.5299545454545453,0.5626036363636364,4
38,0.45570181818181815,0.42943636363636367,0.6966636363636366,0.5898945454545456,0.6724290909090911,0.6394563636363637,0.6760636363636363,0.5881000000000002,0.7941963636363638,0.7124145454545454,0.6236309090909092,0.5713218181818184,0.6572327272727273,0.5628090909090909,0.4174454545454546,0.5579854545454546,0.6218654545454547,0.5484636363636364,0.5269945454545455,0.5788254545454545,4
39,0.4468363636363637,0.42156000000000005,0.6957254545454546,0.5888472727272729,0.690929090909091,0.644,0.6902345454545455,0.5810618181818182,0.7911781818181819,0.7343618181818183,0.6196963636363637,0.5967763636363638,0.6427054545454546,0.5745490909090909,0.4144090909090908,0.5730890909090909,0.6499600000000001,0.5505836363636364,0.5295854545454546,0.5957690909090909,4
40,0.4388527272727273,0.41263636363636363,0.6974199999999999,0.585910909090909,0.7143181818181819,0.6451327272727274,0.6849636363636364,0.5542036363636365,0.7881727272727274,0.7518709090909091,0.6169927272727274,0.6014254545454546,0.631378181818182,0.5780581818181819,0.4113218181818182,0.5876200000000001,0.6685563636363638,0.55582,0.5351127272727272,0.6072872727272729,4
41,0.4292472727272728,0.4021309090909091,0.7012472727272728,0.580218181818182,0.7356018181818184,0.6461309090909092,0.6723272727272728,0.5429418181818183,0.7831636363636365,0.7653672727272729,0.6126872727272729,0.6001654545454546,0.620029090909091,0.5823563636363637,0.40627090909090907,0.601869090909091,0.6851109090909092,0.5651418181818184,0.5368163636363636,0.6078327272727273,4
42,0.4195418181818181,0.3970236363636364,0.7017836363636363,0.568018181818182,0.7484418181818183,0.6446436363636364,0.6617436363636363,0.5485981818181819,0.7856418181818182,0.7761254545454548,0.6064600000000001,0.5934072727272728,0.6128018181818183,0.5824872727272726,0.3979872727272727,0.6160945454545457,0.6976000000000001,0.5751709090909092,0.5380690909090908,0.5910581818181817,4
43,0.41427818181818177,0.39776727272727275,0.6947436363636363,0.5537163636363637,0.7554,0.6436654545454547,0.6471909090909091,0.5700872727272728,0.8144545454545454,0.77934,0.5999000000000001,0.5844036363636365,0.6079490909090909,0.5766545454545454,0.39057636363636367,0.6260163636363637,0.7068018181818182,0.5813745454545454,0.5434872727272728,0.5599290909090909,4
44,0.4118945454545455,0.3987327272727273,0.6786618181818183,0.5360763636363638,0.7602363636363637,0.6412436363636363,0.6412618181818183,0.5742418181818183,0.8388672727272728,0.771349090909091,0.5955072727272729,0.5797709090909092,0.5972127272727275,0.5752236363636364,0.39021818181818185,0.6298472727272728,0.7088745454545456,0.5888854545454545,0.5497545454545454,0.5333018181818183,4
45,0.4090218181818182,0.39841090909090915,0.65772,0.5160272727272729,0.7614745454545455,0.6387800000000001,0.6298727272727274,0.5536036363636364,0.8728818181818183,0.7592490909090911,0.5916254545454546,0.5764818181818183,0.582949090909091,0.5826872727272728,0.39309090909090916,0.6334509090909093,0.7066618181818182,0.5937290909090909,0.5521436363636363,0.5170363636363636,4
46,0.41264000000000006,0.40329272727272736,0.6349436363636365,0.5017781818181819,0.7628018181818182,0.636069090909091,0.6300527272727273,0.5767745454545454,0.8727509090909091,0.7533254545454546,0.5758600000000001,0.575549090909091,0.5791309090909091,0.6036418181818183,0.3960872727272728,0.6371181818181818,0.7082018181818184,0.5970309090909092,0.5528345454545456,0.5216472727272727,4
47,0.4244018181818182,0.4121545454545455,0.6171363636363636,0.49417636363636364,0.7628599999999999,0.6339854545454546,0.6262145454545456,0.5799636363636365,0.8608472727272727,0.753938181818182,0.5552781818181818,0.5834236363636364,0.5867618181818182,0.6321363636363637,0.40065454545454554,0.6394345454545455,0.7079872727272728,0.5954709090909093,0.5531927272727273,0.5392309090909091,4
48,0.44293090909090904,0.4250436363636364,0.6030636363636365,0.4866799999999999,0.7627090909090909,0.6317745454545456,0.6219181818181818,0.5665781818181819,0.8392418181818184,0.757349090909091,0.5420200000000001,0.5935800000000002,0.5900218181818182,0.6541836363636364,0.40983636363636367,0.6383127272727275,0.7036854545454546,0.59194,0.5599509090909092,0.5606800000000001,4
49,0.4638981818181818,0.4417454545454546,0.5896527272727273,0.47872181818181825,0.7590036363636364,0.6287254545454546,0.6118527272727273,0.5437072727272727,0.8169254545454547,0.7573254545454546,0.5362490909090911,0.589318181818182,0.5892818181818182,0.6571436363636365,0.4250909090909091,0.6349163636363637,0.6908872727272728,0.5875618181818184,0.5708854545454546,0.5780581818181819,4
50,0.4889763636363636,0.4590727272727273,0.5730454545454547,0.47125090909090916,0.7537672727272727,0.6224963636363637,0.5997581818181819,0.5082927272727273,0.7929909090909092,0.7556418181818182,0.5280963636363637,0.5874109090909091,0.5911127272727273,0.6451709090909091,0.4374800000000001,0.630970909090909,0.677909090909091,0.5828272727272729,0.5803927272727274,0.5834163636363636,4
51,0.5146418181818182,0.47640000000000005,0.5531927272727274,0.4691163636363637,0.7451236363636364,0.6164090909090909,0.5856163636363636,0.5181163636363637,0.7810290909090909,0.7578454545454546,0.5122036363636363,0.5946745454545457,0.5956163636363637,0.6348709090909092,0.44970181818181826,0.6282727272727273,0.667738181818182,0.5822781818181818,0.5861600000000001,0.5827781818181819,4
52,0.5334327272727271,0.49109636363636366,0.532798181818182,0.4677545454545456,0.7336709090909092,0.6109927272727274,0.5703200000000002,0.5081509090909091,0.7942363636363636,0.7542545454545455,0.49634,0.591638181818182,0.6028636363636364,0.6310345454545454,0.45537090909090905,0.627369090909091,0.6605072727272727,0.58258,0.5880636363636365,0.5528490909090908,4
53,0.5450345454545453,0.5063236363636363,0.513529090909091,0.4637090909090909,0.7257236363636365,0.6042181818181818,0.5569599999999999,0.5055872727272728,0.8208854545454547,0.7319400000000001,0.48011454545454546,0.5882363636363637,0.6171072727272728,0.6379400000000002,0.4504545454545455,0.6289709090909092,0.658109090909091,0.5799836363636365,0.5905581818181818,0.5121581818181817,4
54,0.5525763636363636,0.5185890909090909,0.4944527272727274,0.4536381818181818,0.7201400000000001,0.5973109090909091,0.554090909090909,0.49877636363636374,0.8247381818181819,0.7085472727272728,0.47672545454545456,0.586807272727273,0.6321309090909093,0.6401872727272728,0.44012727272727276,0.6325618181818183,0.6558872727272727,0.5779,0.5899618181818183,0.46544545454545455,4
55,0.5566545454545455,0.5234836363636364,0.4776690909090909,0.4381709090909092,0.7155309090909092,0.5888254545454547,0.5420745454545455,0.4919454545454545,0.8290090909090909,0.6965818181818182,0.47453818181818197,0.5884054545454547,0.6418745454545455,0.6401327272727273,0.4282254545454546,0.6361618181818182,0.6500218181818183,0.5760018181818181,0.5812363636363637,0.42294545454545457,4
56,0.5592163636363636,0.523450909090909,0.46444181818181823,0.4225745454545454,0.7149854545454547,0.5738945454545455,0.5381327272727272,0.49893090909090915,0.8287418181818181,0.6904545454545455,0.47558545454545464,0.5787800000000001,0.6418454545454546,0.6386145454545455,0.42001272727272737,0.6415890909090909,0.6415472727272727,0.5732163636363636,0.5707654545454547,0.4007109090909091,4
57,0.5665327272727272,0.5225909090909091,0.45644909090909097,0.4098581818181819,0.7170072727272728,0.5621036363636365,0.5198709090909092,0.508709090909091,0.830809090909091,0.6871636363636365,0.4784454545454546,0.5643236363636365,0.6412018181818183,0.6327781818181819,0.4104781818181819,0.6481690909090909,0.636190909090909,0.5668,0.5609836363636366,0.40686000000000005,4
58,0.5778363636363637,0.5264145454545455,0.45487090909090905,0.40130909090909095,0.7200727272727273,0.5536963636363638,0.5192109090909092,0.49276000000000003,0.8351018181818184,0.676507272727273,0.48800909090909095,0.5697345454545454,0.6460309090909092,0.6313799999999999,0.39635272727272725,0.6536963636363636,0.6321654545454546,0.5558745454545455,0.5553018181818181,0.4367763636363636,4
59,0.5907,0.5304127272727273,0.45705818181818186,0.3957327272727273,0.7223163636363639,0.546270909090909,0.49042909090909087,0.49558909090909103,0.8476036363636364,0.6628145454545457,0.5068218181818182,0.5712181818181818,0.6528309090909091,0.6324072727272727,0.3820054545454546,0.6561472727272728,0.6246145454545455,0.5461036363636365,0.5566763636363636,0.47551272727272725,4
60,0.5970581818181819,0.5349254545454547,0.4594763636363637,0.3953709090909091,0.7228418181818183,0.538270909090909,0.4835654545454545,0.49376363636363646,0.8536763636363637,0.6487236363636365,0.5238000000000002,0.5766654545454546,0.6682945454545456,0.6308600000000002,0.37494181818181815,0.6540963636363636,0.6108981818181818,0.5441527272727273,0.5632381818181819,0.5260054545454544,4
61,0.5987018181818182,0.539549090909091,0.4603563636363637,0.3998109090909091,0.71752,0.5320090909090909,0.47455636363636355,0.4830781818181819,0.8533145454545454,0.6280527272727273,0.5263618181818183,0.57832,0.6850527272727274,0.6276127272727273,0.37215818181818183,0.6490818181818182,0.5946436363636364,0.5485490909090907,0.5722727272727273,0.5717472727272728,4
62,0.5996945454545456,0.543809090909091,0.4597054545454546,0.4103963636363636,0.7066854545454546,0.5266909090909091,0.4762872727272727,0.4882927272727274,0.8472927272727272,0.6044890909090911,0.5259472727272728,0.5778818181818182,0.7000000000000001,0.6122418181818183,0.37472909090909096,0.644049090909091,0.5774345454545454,0.5489854545454544,0.5819618181818184,0.5898836363636364,4
63,0.6037563636363638,0.5487581818181818,0.45500181818181823,0.4254927272727273,0.6987563636363637,0.5181254545454546,0.46968000000000004,0.4933454545454546,0.8419000000000002,0.5886563636363638,0.5272363636363636,0.5684963636363638,0.7102563636363637,0.5914727272727275,0.38814727272727284,0.64186,0.5524254545454546,0.547389090909091,0.5938436363636365,0.5978181818181819,4
64,0.6041563636363638,0.5527145454545456,0.449189090909091,0.44406363636363644,0.68972,0.5096745454545455,0.4658672727272728,0.4894327272727273,0.8416672727272728,0.5792400000000001,0.5352054545454547,0.5628836363636363,0.7087109090909093,0.5786236363636363,0.39598363636363637,0.6382181818181819,0.5290745454545455,0.5495836363636364,0.60474,0.5994236363636364,4
65,0.6093763636363636,0.5548200000000002,0.44503636363636373,0.4648109090909091,0.6809072727272729,0.5029781818181818,0.4636036363636364,0.4954163636363636,0.8411127272727273,0.5742600000000001,0.5351418181818183,0.5628018181818182,0.7039145454545455,0.5785254545454546,0.3943781818181818,0.6309400000000001,0.5087745454545456,0.5485509090909091,0.6108527272727274,0.5991109090909091,4
66,0.6204872727272729,0.5473909090909093,0.44589090909090906,0.487329090909091,0.6752145454545455,0.49535272727272733,0.45430000000000004,0.5033454545454545,0.8311890909090911,0.5704909090909092,0.5308927272727274,0.5717363636363637,0.6968109090909091,0.5772909090909091,0.39317090909090907,0.6216363636363637,0.47890909090909095,0.5484436363636362,0.6103781818181818,0.5886654545454547,4
67,0.6338345454545454,0.5308145454545454,0.4482563636363637,0.509589090909091,0.6686272727272727,0.48791818181818186,0.44363454545454556,0.49583454545454547,0.8291963636363636,0.5709709090909092,0.5337272727272728,0.5868800000000001,0.6906927272727275,0.5780854545454548,0.39899818181818186,0.6117781818181821,0.4616109090909091,0.549829090909091,0.6069236363636363,0.5774854545454545,4
68,0.6491945454545456,0.5208472727272728,0.45116727272727275,0.5319545454545456,0.6611363636363637,0.4778545454545456,0.4275727272727273,0.488889090909091,0.8152072727272727,0.5758509090909092,0.5426709090909091,0.6177309090909091,0.685218181818182,0.584669090909091,0.405329090909091,0.6032418181818182,0.4485836363636364,0.5451054545454546,0.5941745454545456,0.5863109090909091,4
69,0.6656000000000001,0.5148018181818181,0.45666727272727275,0.5493981818181819,0.6556963636363637,0.46839090909090914,0.42708181818181823,0.4967309090909093,0.8012054545454547,0.5813327272727271,0.5520818181818182,0.6492636363636365,0.6862963636363637,0.5936818181818182,0.4138563636363637,0.5939981818181819,0.4277109090909091,0.5371800000000001,0.5764618181818183,0.5936745454545456,4
70,0.6766527272727273,0.5198618181818182,0.4654909090909091,0.5602472727272727,0.6443418181818182,0.4586036363636364,0.4342254545454546,0.49664363636363645,0.7859200000000002,0.5797400000000001,0.5600454545454546,0.66256,0.6900000000000002,0.6010636363636364,0.42038909090909093,0.5833981818181819,0.4104527272727273,0.5311872727272728,0.5632363636363638,0.6007745454545456,4
71,0.6786654545454547,0.5380618181818181,0.4774200000000001,0.5643799999999999,0.624449090909091,0.4420763636363636,0.43458363636363634,0.4793745454545454,0.7641036363636364,0.5761763636363635,0.563398181818182,0.6501363636363636,0.6852290909090909,0.6023109090909091,0.4245127272727273,0.5724763636363638,0.4006181818181818,0.5240181818181819,0.5564800000000001,0.5936981818181819,4
72,0.6667454545454548,0.5570345454545456,0.48947636363636365,0.5621927272727272,0.5992527272727273,0.43073090909090905,0.4254381818181819,0.464809090909091,0.7528818181818183,0.5710781818181818,0.5565181818181819,0.6113436363636363,0.6762545454545454,0.5932890909090909,0.43088,0.5648381818181819,0.3951090909090909,0.51396,0.5541472727272728,0.5842909090909092,4
73,0.6547818181818182,0.57052,0.49942363636363646,0.5598309090909092,0.5759654545454546,0.42884545454545453,0.4266236363636364,0.43756,0.7356236363636364,0.5675545454545454,0.5529200000000002,0.5625509090909091,0.6663781818181818,0.5745836363636365,0.4467290909090909,0.56158,0.4022218181818182,0.503590909090909,0.5521963636363638,0.5726054545454546,4
74,0.6425363636363637,0.5765181818181819,0.5093272727272726,0.5590818181818182,0.5564181818181819,0.4320272727272727,0.42349272727272735,0.41881272727272734,0.718029090909091,0.564389090909091,0.5490654545454545,0.5128381818181817,0.6530909090909089,0.5618163636363637,0.45692363636363637,0.5603400000000001,0.4107272727272727,0.48901818181818185,0.5504545454545455,0.5646981818181818,4
75,0.6283018181818183,0.58636,0.5227290909090907,0.5644709090909091,0.5409018181818182,0.4382472727272727,0.43290545454545454,0.43323090909090906,0.6917345454545455,0.5653072727272728,0.5529072727272729,0.47785272727272726,0.63194,0.5467381818181818,0.4581854545454546,0.56046,0.41520181818181817,0.46641818181818184,0.5456509090909092,0.5482436363636364,4
76,0.6168781818181818,0.5923127272727273,0.5379654545454546,0.5776418181818183,0.5330436363636364,0.44211090909090905,0.4335563636363637,0.4519854545454546,0.6807763636363637,0.5559763636363637,0.5636018181818181,0.45287090909090916,0.6092618181818181,0.5292636363636365,0.4513018181818183,0.5592763636363636,0.4191509090909091,0.4442218181818182,0.5383709090909092,0.5284036363636365,4
77,0.605469090909091,0.5930581818181819,0.5502836363636365,0.5956236363636364,0.5338654545454546,0.4489236363636364,0.42669454545454555,0.47742909090909097,0.6864800000000002,0.5348890909090909,0.5845763636363634,0.4546145454545455,0.5868000000000001,0.5114272727272728,0.44339818181818197,0.5608563636363635,0.42100909090909094,0.4253690909090909,0.5288781818181819,0.5168818181818183,4
78,0.592061818181818,0.5925527272727273,0.5582981818181818,0.6153927272727273,0.5350090909090908,0.45740181818181813,0.40608727272727285,0.4910581818181819,0.6922200000000001,0.5120945454545454,0.611778181818182,0.48261272727272725,0.5704218181818181,0.5107654545454545,0.44166545454545453,0.5637454545454545,0.4165436363636364,0.4179945454545455,0.5101363636363637,0.5292399999999999,4
79,0.5799472727272725,0.5891618181818183,0.5628272727272728,0.6348054545454547,0.5390236363636365,0.4584618181818182,0.3998890909090909,0.4983000000000001,0.6640127272727273,0.4898218181818183,0.627849090909091,0.5203709090909092,0.5599927272727272,0.5227381818181818,0.45546181818181813,0.5662945454545455,0.4020272727272728,0.41927636363636367,0.4899981818181818,0.5458036363636363,4
80,0.5643454545454545,0.5809472727272726,0.5680836363636363,0.6505509090909092,0.5390363636363635,0.4599127272727273,0.41169090909090905,0.5001254545454545,0.6308563636363637,0.46990000000000004,0.6288072727272727,0.5384072727272728,0.5564290909090909,0.534869090909091,0.47647454545454543,0.5682054545454547,0.3765018181818182,0.4243236363636364,0.4726,0.5609200000000001,4
81,0.5415090909090909,0.5709018181818182,0.575958181818182,0.659198181818182,0.5312872727272728,0.46064727272727274,0.43800181818181816,0.5058345454545454,0.6200818181818183,0.45585636363636367,0.6110272727272728,0.5423309090909092,0.5597127272727274,0.5466781818181818,0.49632363636363636,0.5699218181818181,0.36091090909090906,0.43156181818181827,0.460258181818182,0.564261818181818,4
82,0.5206309090909091,0.5646618181818182,0.5848818181818182,0.6611400000000001,0.5139054545454544,0.4653309090909091,0.4766363636363637,0.5250254545454545,0.6062054545454545,0.4445109090909091,0.581409090909091,0.5305054545454546,0.5571981818181819,0.5605272727272727,0.5204654545454546,0.5705781818181819,0.3525272727272728,0.43732727272727273,0.4444509090909091,0.5712963636363637,4
83,0.5104836363636365,0.5514654545454546,0.591869090909091,0.6538272727272729,0.48649636363636367,0.4649472727272727,0.5074127272727273,0.5318799999999999,0.5909,0.4373436363636364,0.5442072727272727,0.49906000000000006,0.5495854545454546,0.5543036363636364,0.5368454545454546,0.5669218181818183,0.3556945454545455,0.4472254545454546,0.43350909090909107,0.5865199999999999,4
84,0.5156363636363637,0.5367927272727273,0.5960181818181819,0.6409018181818182,0.46469090909090915,0.4582909090909092,0.5378872727272728,0.5463836363636364,0.57352,0.4340127272727273,0.5160127272727272,0.4569090909090908,0.5359418181818183,0.5332527272727274,0.5508345454545456,0.5621709090909092,0.35977090909090914,0.4655781818181819,0.43061272727272726,0.5955036363636363,4
85,0.5269381818181819,0.5272381818181819,0.5951545454545456,0.6253600000000002,0.45546000000000003,0.4508745454545454,0.5495636363636365,0.5520345454545454,0.5441872727272727,0.43700545454545464,0.50648,0.42200000000000004,0.5112345454545455,0.5004945454545455,0.55714,0.5628654545454546,0.3759618181818182,0.48977636363636357,0.4357836363636365,0.6000272727272729,4
86,0.5324600000000002,0.5236000000000001,0.5876781818181818,0.6110872727272728,0.44750181818181817,0.45002363636363646,0.5663981818181818,0.5365218181818181,0.5050345454545453,0.4445509090909092,0.51178,0.4186436363636364,0.480549090909091,0.4672109090909092,0.5580727272727273,0.5670254545454547,0.40108,0.5105345454545456,0.44701454545454555,0.5955454545454546,4
87,0.5205654545454546,0.5193254545454544,0.571130909090909,0.5861309090909093,0.4411690909090909,0.4554,0.5716600000000001,0.5227672727272727,0.4627818181818181,0.4468636363636363,0.5253109090909092,0.4086509090909091,0.44990909090909087,0.44389818181818186,0.5578745454545455,0.5750454545454545,0.41514000000000006,0.5201636363636364,0.46307454545454557,0.567889090909091,4
88,0.5020818181818181,0.5154181818181818,0.5474745454545455,0.5499890909090911,0.43978181818181816,0.46090363636363635,0.5669836363636365,0.5016454545454545,0.4354254545454546,0.4455127272727273,0.5403381818181818,0.37713272727272723,0.4260036363636363,0.41448545454545455,0.5561836363636364,0.5858254545454546,0.4207400000000001,0.5255109090909091,0.4740418181818183,0.5198727272727273,4
89,0.4844636363636363,0.5117454545454545,0.5225509090909093,0.5054654545454547,0.4433709090909091,0.4663490909090909,0.5417254545454546,0.4684800000000001,0.43580363636363634,0.4431727272727273,0.5467727272727272,0.3572254545454546,0.42891272727272733,0.40462363636363635,0.5634327272727273,0.5894909090909093,0.39319999999999994,0.5273181818181818,0.4760418181818183,0.47331272727272733,4
90,0.470870909090909,0.50884,0.5022127272727273,0.4600854545454546,0.44343818181818184,0.4650327272727273,0.5160399999999999,0.45186363636363636,0.45434727272727277,0.43669454545454556,0.5464454545454545,0.38781272727272725,0.4633290909090909,0.4217654545454545,0.5734527272727272,0.5836636363636365,0.35371272727272735,0.5143672727272728,0.4708272727272727,0.4215381818181818,4
91,0.45731818181818185,0.5003163636363637,0.4874781818181818,0.4237709090909092,0.4365018181818182,0.4609854545454546,0.46175636363636363,0.43992909090909094,0.4851018181818182,0.42079272727272726,0.5334109090909092,0.42645636363636363,0.5017472727272728,0.42384000000000005,0.5757145454545456,0.5731927272727275,0.34095636363636367,0.4857854545454545,0.4607472727272727,0.36412000000000005,4
92,0.4465763636363637,0.49481818181818193,0.47755272727272724,0.39873999999999993,0.4252490909090909,0.4520181818181818,0.42908363636363633,0.40760181818181823,0.5267709090909092,0.40430363636363637,0.5064163636363637,0.4241163636363636,0.5161636363636364,0.4638472727272727,0.5663563636363635,0.5551309090909091,0.3672327272727274,0.4586581818181819,0.4508981818181819,0.3309236363636364,4
93,0.4367054545454546,0.4841163636363637,0.46533454545454556,0.39513272727272736,0.4125109090909091,0.44316363636363637,0.39954727272727275,0.3661018181818182,0.5178636363636364,0.38655636363636364,0.4847854545454546,0.41342,0.5108418181818182,0.46348545454545453,0.5411272727272727,0.5348581818181819,0.38574181818181813,0.43922727272727274,0.4296236363636364,0.3369400000000001,4
94,0.42545999999999995,0.4679054545454546,0.44791272727272735,0.4025509090909091,0.40109090909090905,0.4310418181818182,0.37793818181818184,0.3515309090909091,0.5095581818181818,0.38741272727272735,0.49422,0.4372945454545455,0.4894981818181819,0.45352363636363646,0.5051963636363637,0.50736,0.3964254545454545,0.42044181818181814,0.4078181818181818,0.35118909090909095,4
95,0.4161672727272728,0.44358909090909093,0.4257836363636363,0.41282181818181823,0.39382363636363643,0.4168236363636364,0.3657436363636363,0.3522945454545455,0.4906818181818183,0.39730909090909095,0.5232290909090909,0.43390909090909097,0.4662163636363636,0.43503818181818177,0.4702418181818183,0.47320181818181817,0.39537818181818185,0.3961363636363636,0.3823709090909091,0.37604363636363636,4
96,0.4000418181818182,0.4164818181818182,0.3954000000000001,0.4097327272727273,0.3911018181818182,0.41580727272727275,0.3299963636363637,0.3546818181818182,0.431809090909091,0.3997036363636365,0.5463709090909091,0.4206781818181819,0.42212,0.38822363636363644,0.4340963636363636,0.4297927272727273,0.41217090909090914,0.37465818181818183,0.36425818181818187,0.38712,4
97,0.3838163636363636,0.3925363636363637,0.35424,0.3806145454545455,0.38758181818181825,0.4103836363636364,0.2962236363636363,0.3644563636363637,0.42125818181818186,0.3997454545454546,0.5381654545454546,0.3752018181818183,0.37492000000000003,0.35310909090909093,0.39700181818181823,0.3868,0.4192309090909091,0.3571272727272728,0.3486127272727273,0.3702345454545455,4
98,0.3559145454545455,0.3620272727272727,0.32565636363636363,0.3452290909090909,0.36372181818181815,0.3824527272727273,0.2839581818181818,0.36409636363636366,0.4319454545454545,0.3782181818181819,0.4948909090909092,0.37223818181818186,0.3318163636363637,0.33349999999999996,0.3509872727272727,0.3459854545454546,0.39177636363636364,0.3341381818181819,0.33434181818181824,0.34012545454545456,4
99,0.3047581818181818,0.3225636363636364,0.3027145454545455,0.30506181818181816,0.31249999999999994,0.33255636363636365,0.2860836363636363,0.30970181818181824,0.3783254545454546,0.3191454545454545,0.39521272727272727,0.34926363636363633,0.2935109090909091,0.30034545454545447,0.29805272727272725,0.30634909090909096,0.32608545454545457,0.2938927272727273,0.3018381818181818,0.2921563636363636,4
