AD,nodeID,subjectID,tractID,MD,RD_Avg,MD_Avg,RD,AD_Avg,FA_Avg,FA
0.00157715,33,elmo.2008,rh.slfp_PP,0.00105828,0.000642283,0.000840389,0.000798847,0.00123662,0.42335100000000003,0.41081599999999996
0.00149549,34,elmo.2008,rh.slfp_PP,0.00098299,0.000638554,0.000837293,0.000726742,0.00123478,0.426271,0.441633
0.0013298,35,elmo.2008,rh.slfp_PP,0.0008798739999999999,0.000637474,0.000831038,0.000654906,0.00121817,0.420209,0.461714
0.00131758,36,elmo.2008,rh.slfp_PP,0.000872681,0.000640223,0.0008295589999999999,0.00065023,0.00120823,0.4114,0.45725
0.00119513,37,elmo.2008,rh.slfp_PP,0.0008926339999999999,0.000640064,0.0008234010000000001,0.000741389,0.00119008,0.40318200000000004,0.345904
0.00140675,38,elmo.2008,rh.slfp_PP,0.000928415,0.0006396,0.000818685,0.000689248,0.00117685,0.39678800000000003,0.44125600000000004
0.00137801,39,elmo.2008,rh.slfp_PP,0.000885068,0.000641396,0.000817947,0.000638594,0.00117105,0.390327,0.452817
0.00108922,40,elmo.2008,rh.slfp_PP,0.000745821,0.000642915,0.000817569,0.0005741219999999999,0.00116688,0.385207,0.375125
0.00113927,41,elmo.2008,rh.slfp_PP,0.000739651,0.000645835,0.000817218,0.00053984,0.00115998,0.379089,0.42676800000000004
0.00118236,42,elmo.2008,rh.slfp_PP,0.000738857,0.000651771,0.000819552,0.000517105,0.00115511,0.371772,0.483238
,0,elmo.2012,rh.slfp_PP,,,,,,,
0.00108872,1,elmo.2012,rh.slfp_PP,0.000786177,0.000565418,0.000763672,0.000634903,0.00116019,0.456463,0.360527
0.0012595999999999998,2,elmo.2012,rh.slfp_PP,0.0007643169999999999,0.000553509,0.0007572999999999999,0.000516673,0.00116488,0.46654399999999996,0.5262479999999999
0.00131151,3,elmo.2012,rh.slfp_PP,0.000761234,0.000547046,0.0007537589999999999,0.00048609699999999995,0.00116718,0.471091,0.578802
0.00128591,4,elmo.2012,rh.slfp_PP,0.000705217,0.0005431,0.0007511169999999999,0.000414871,0.00116715,0.47530900000000004,0.635936
0.00129984,5,elmo.2012,rh.slfp_PP,0.0006759919999999999,0.000536133,0.000741245,0.000364069,0.00115147,0.47661400000000004,0.6871550000000001
0.00118441,6,elmo.2012,rh.slfp_PP,0.00059472,0.0005311059999999999,0.0007297730000000001,0.000299875,0.0011270999999999998,0.47098,0.709202
0.00121932,7,elmo.2012,rh.slfp_PP,0.0007422539999999999,0.000544888,0.000730704,0.000503725,0.00110233,0.448092,0.514578
0.00105582,8,elmo.2012,rh.slfp_PP,0.000698708,0.000548474,0.00072079,0.000520151,0.00106542,0.4277,0.444326
0.00110138,9,elmo.2012,rh.slfp_PP,0.0007003389999999999,0.00053262,0.0007112430000000001,0.0004998219999999999,0.00106849,0.434954,0.49416000000000004
0.0009388539999999999,10,elmo.2012,rh.slfp_PP,0.000688302,0.0005294809999999999,0.000705557,0.000563027,0.00105771,0.423483,0.31098899999999996
0.000800342,11,elmo.2012,rh.slfp_PP,0.000684067,0.000526786,0.0007024469999999999,0.00062593,0.00105377,0.415917,0.148583
0.000876052,12,elmo.2012,rh.slfp_PP,0.0007038239999999999,0.000513431,0.0007018910000000001,0.00061771,0.00107882,0.434018,0.21241300000000002
0.000956597,13,elmo.2012,rh.slfp_PP,0.000700494,0.00049364,0.000712594,0.0005724419999999999,0.00115051,0.48340600000000006,0.308188
0.0010437,14,elmo.2012,rh.slfp_PP,0.000697668,0.00047557599999999996,0.000718656,0.000524653,0.00120482,0.524523,0.408064
0.00108109,15,elmo.2012,rh.slfp_PP,0.000704564,0.00048206199999999995,0.0007264210000000001,0.000516299,0.00121514,0.527215,0.438778
0.00106752,16,elmo.2012,rh.slfp_PP,0.0007224919999999999,0.0005050569999999999,0.000738024,0.000549979,0.00120396,0.506579,0.405652
0.00107634,17,elmo.2012,rh.slfp_PP,0.000782582,0.000557636,0.0007600660000000001,0.0006357040000000001,0.00116493,0.45073900000000006,0.33731500000000003
0.0011007,18,elmo.2012,rh.slfp_PP,0.000750256,0.000559237,0.000758349,0.000575036,0.00115658,0.44505500000000003,0.388693
0.00116642,19,elmo.2012,rh.slfp_PP,0.0007199530000000001,0.0005597719999999999,0.000757339,0.00049672,0.00115248,0.442974,0.49200299999999997
0.00120294,20,elmo.2012,rh.slfp_PP,0.0007903669999999999,0.000597297,0.000768092,0.000584078,0.00110968,0.400173,0.42655200000000004
0.0011155999999999998,21,elmo.2012,rh.slfp_PP,0.0007986219999999999,0.000611972,0.00076767,0.000640136,0.00107907,0.37750100000000003,0.339237
0.00103295,22,elmo.2012,rh.slfp_PP,0.000808457,0.000615007,0.000776898,0.0006962089999999999,0.00110068,0.383009,0.251789
0.000928397,23,elmo.2012,rh.slfp_PP,0.000814246,0.0005992840000000001,0.0007751769999999999,0.000757172,0.00112697,0.409062,0.13025
0.00109489,24,elmo.2012,rh.slfp_PP,0.000901607,0.000571332,0.000785472,0.000804962,0.00121375,0.466236,0.190081
0.00119758,25,elmo.2012,rh.slfp_PP,0.000895561,0.00054123,0.000795549,0.000744555,0.00130419,0.523659,0.31238699999999997
0.00126773,26,elmo.2012,rh.slfp_PP,0.000882724,0.000525289,0.000803091,0.000690225,0.0013587,0.552733,0.39021500000000003
0.0013777000000000001,27,elmo.2012,rh.slfp_PP,0.000843848,0.000532647,0.000809783,0.000576925,0.00136406,0.546525,0.512387
0.00150164,28,elmo.2012,rh.slfp_PP,0.0007919110000000001,0.000546726,0.000808735,0.00043704599999999996,0.00133275,0.524094,0.661704
0.00143443,29,elmo.2012,rh.slfp_PP,0.000798167,0.000568658,0.0008034860000000001,0.000480032,0.00127315,0.485972,0.609314
0.00137953,30,elmo.2012,rh.slfp_PP,0.0007939,0.000601153,0.0008105860000000001,0.0005010840000000001,0.00122944,0.44537299999999996,0.5766640000000001
0.00130116,31,elmo.2012,rh.slfp_PP,0.000831033,0.000642313,0.000828672,0.000595969,0.00120139,0.404037,0.47553199999999995
0.00119245,32,elmo.2012,rh.slfp_PP,0.0008801439999999999,0.0006782489999999999,0.0008451260000000001,0.0007239910000000001,0.00117889,0.366717,0.334573
0.001234,33,elmo.2012,rh.slfp_PP,0.000904612,0.0006983839999999999,0.0008615830000000001,0.000739918,0.00118799,0.349054,0.327891
0.0014313,34,elmo.2012,rh.slfp_PP,0.00106528,0.000724316,0.000893261,0.00088227,0.00123115,0.34539699999999995,0.30342399999999997
0.00164105,35,elmo.2012,rh.slfp_PP,0.00124577,0.000746641,0.000920648,0.00104813,0.00126866,0.34497,0.272771
0.00149082,36,elmo.2012,rh.slfp_PP,0.00110035,0.000743482,0.000917565,0.000905115,0.00126572,0.346586,0.30801999999999996
0.00123174,37,elmo.2012,rh.slfp_PP,0.0008926660000000001,0.000723625,0.0008959739999999999,0.000723133,0.00124067,0.35078000000000004,0.335752
0.00103697,38,elmo.2012,rh.slfp_PP,0.0007661419999999999,0.0007036560000000001,0.000874212,0.000630728,0.00121533,0.353502,0.317096
,39,elmo.2012,rh.slfp_PP,,,,,,,
,40,elmo.2012,rh.slfp_PP,,,,,,,
,41,elmo.2012,rh.slfp_PP,,,,,,,
,42,elmo.2012,rh.slfp_PP,,,,,,,
0.00120325,0,elmo.2005,lh.unc_AS,0.0008877239999999999,0.0007462030000000001,0.0009028360000000001,0.0007299580000000001,0.0012161,0.329084,0.333248
0.00137142,1,elmo.2005,lh.unc_AS,0.0008850939999999999,0.0007304389999999999,0.000899135,0.000641933,0.00123653,0.352391,0.47248199999999996
0.00121576,2,elmo.2005,lh.unc_AS,0.000944229,0.0007099760000000001,0.000872336,0.000808461,0.00119706,0.346585,0.278147
0.00119909,3,elmo.2005,lh.unc_AS,0.000948313,0.000685005,0.0008513980000000001,0.000822925,0.00118418,0.349921,0.24956399999999998
0.00122603,4,elmo.2005,lh.unc_AS,0.000896202,0.0006439109999999999,0.000826884,0.000731285,0.00119282,0.384029,0.326989
0.00121484,5,elmo.2005,lh.unc_AS,0.00082133,0.000622142,0.000814025,0.000624577,0.00119777,0.403451,0.402723
0.00133219,6,elmo.2005,lh.unc_AS,0.000852385,0.00060655,0.0008116919999999999,0.000612484,0.00122196,0.429025,0.457254
0.00133958,7,elmo.2005,lh.unc_AS,0.000816144,0.000581059,0.000801434,0.000554424,0.0012422000000000002,0.462595,0.5121600000000001
0.00131551,8,elmo.2005,lh.unc_AS,0.000864306,0.000579449,0.0008015110000000001,0.000638705,0.00124565,0.466954,0.438109
0.00112777,9,elmo.2005,lh.unc_AS,0.000678945,0.0005915030000000001,0.00080729,0.00045453400000000004,0.00123886,0.46175,0.536816
0.00100784,10,elmo.2005,lh.unc_AS,0.000606923,0.000606277,0.0008033319999999999,0.00040646800000000005,0.00119744,0.442817,0.541852
0.00146887,11,elmo.2005,lh.unc_AS,0.00104498,0.000653775,0.0008363489999999999,0.000833035,0.00120149,0.410876,0.348335
0.000813887,12,elmo.2005,lh.unc_AS,0.000485809,0.000626892,0.000804558,0.00032177,0.00115988,0.425336,0.61835
0.000914601,13,elmo.2005,lh.unc_AS,0.0006930819999999999,0.000600198,0.000768595,0.000582321,0.00110537,0.45241800000000004,0.414246
0.00103209,14,elmo.2005,lh.unc_AS,0.000819642,0.000566199,0.00073693,0.000713423,0.00107838,0.435806,0.329521
0.00110201,15,elmo.2005,lh.unc_AS,0.000798443,0.0006094830000000001,0.000776837,0.000646658,0.00111154,0.412261,0.398341
0.00110357,16,elmo.2005,lh.unc_AS,0.000878874,0.0006640839999999999,0.000834738,0.000766525,0.00117605,0.401509,0.332332
0.00108842,17,elmo.2005,lh.unc_AS,0.0007657060000000001,0.0007196580000000001,0.000919705,0.000604348,0.00131979,0.406704,0.426309
0.0012192,18,elmo.2005,lh.unc_AS,0.000764319,0.0007191189999999999,0.00094738,0.00053688,0.00140389,0.432155,0.498226
0.00147383,19,elmo.2005,lh.unc_AS,0.00089435,0.00065324,0.000904866,0.0006046080000000001,0.00140812,0.479918,0.520202
0.00142663,20,elmo.2005,lh.unc_AS,0.000837508,0.000521826,0.000791428,0.000542949,0.00133063,0.5542199999999999,0.562617
0.00146401,21,elmo.2005,lh.unc_AS,0.00074073,0.000481534,0.000768682,0.00037909099999999997,0.00134297,0.589493,0.698286
0.00140905,22,elmo.2005,lh.unc_AS,0.000538064,0.00041749,0.0007357039999999999,0.000102574,0.00137213,0.647474,0.9222959999999999
0.00142707,23,elmo.2005,lh.unc_AS,0.0007314110000000001,0.000501028,0.000798068,0.000383583,0.00139215,0.5779529999999999,0.684818
0.00126741,24,elmo.2005,lh.unc_AS,0.000766235,0.000574643,0.000831665,0.0005156469999999999,0.00134572,0.500448,0.5117649999999999
0.00118364,25,elmo.2005,lh.unc_AS,0.000805072,0.00063664,0.0008559660000000001,0.000615787,0.00129463,0.43533599999999995,0.402932
0.00132844,26,elmo.2005,lh.unc_AS,0.000960221,0.0006909430000000001,0.000892958,0.000776109,0.001297,0.39461999999999997,0.335588
0.00117078,27,elmo.2005,lh.unc_AS,0.000640935,0.000680983,0.000892891,0.000376015,0.00131672,0.410758,0.6279399999999999
0.00126585,28,elmo.2005,lh.unc_AS,0.000704723,0.000694721,0.00089105,0.000424163,0.00128372,0.379357,0.603881
0.00114475,29,elmo.2005,lh.unc_AS,0.0007681910000000001,0.0006883589999999999,0.00084862,0.000579911,0.00116916,0.330529,0.400468
0.0009979639999999998,30,elmo.2005,lh.unc_AS,0.0006984389999999999,0.000674475,0.000814368,0.000548676,0.00109416,0.305946,0.360532
0.00108765,31,elmo.2005,lh.unc_AS,0.000761611,0.0006742289999999999,0.000820227,0.00059859,0.00111222,0.317681,0.364981
0.00125083,32,elmo.2005,lh.unc_AS,0.0008272080000000001,0.0006799289999999999,0.0008442030000000001,0.0006153959999999999,0.00117275,0.347794,0.43673199999999995
0.00128063,33,elmo.2005,lh.unc_AS,0.0007747260000000001,0.000682796,0.0008570030000000001,0.000521772,0.00120542,0.366438,0.537622
0.00128369,34,elmo.2005,lh.unc_AS,0.000850998,0.000688225,0.000860913,0.000634654,0.00120628,0.36340900000000004,0.426509
0.00120326,35,elmo.2005,lh.unc_AS,0.0007945910000000001,0.000677568,0.000852054,0.000590259,0.00120102,0.367185,0.425363
0.00135723,36,elmo.2005,lh.unc_AS,0.000948168,0.000682962,0.000852474,0.0007436360000000001,0.0011914999999999999,0.35880300000000004,0.37235799999999997
0.00150532,37,elmo.2005,lh.unc_AS,0.000972258,0.000680802,0.000855812,0.000705726,0.00120584,0.365875,0.449312
0.00145465,38,elmo.2005,lh.unc_AS,0.000909326,0.0006702069999999999,0.000845187,0.000636666,0.00119514,0.373571,0.481332
0.00133302,39,elmo.2005,lh.unc_AS,0.0007601,0.000657554,0.000832171,0.000473638,0.00118141,0.38063400000000003,0.5785170000000001
0.00150437,40,elmo.2005,lh.unc_AS,0.000885087,0.000663823,0.0008353039999999999,0.000575441,0.00117827,0.373469,0.547239
0.0014088,41,elmo.2005,lh.unc_AS,0.0009386269999999999,0.0006637769999999999,0.0008320119999999999,0.000703537,0.00116849,0.368262,0.44118
0.00128769,42,elmo.2005,lh.unc_AS,0.000844476,0.000660358,0.000826102,0.00062287,0.0011576,0.364858,0.457772
0.0009396469999999999,43,elmo.2005,lh.unc_AS,0.0006792660000000001,0.000669758,0.0008298639999999999,0.000549075,0.00115009,0.35324,0.316844
0.00109148,44,elmo.2005,lh.unc_AS,0.000906235,0.000670145,0.0008312819999999999,0.000813615,0.00115356,0.35590700000000003,0.185501
,0,elmo.2008,lh.unc_AS,,,,,,,
,1,elmo.2008,lh.unc_AS,,,,,,,
0.00116138,2,elmo.2008,lh.unc_AS,0.000853488,0.000739715,0.0008920810000000001,0.0006995419999999999,0.00119681,0.302954,0.324509
0.00152381,3,elmo.2008,lh.unc_AS,0.00102981,0.00073904,0.000903772,0.000782813,0.00123323,0.319826,0.38915500000000003
0.00177067,4,elmo.2008,lh.unc_AS,0.0009567789999999999,0.000713604,0.000908633,0.000549834,0.00129869,0.367206,0.6330979999999999
0.00169153,5,elmo.2008,lh.unc_AS,0.000969174,0.000692762,0.0009074710000000001,0.000607993,0.00133688,0.402958,0.571457
0.00157216,6,elmo.2008,lh.unc_AS,0.000903523,0.000691144,0.000910674,0.000569204,0.00134972,0.41402799999999995,0.573038
0.00142455,7,elmo.2008,lh.unc_AS,0.0009504089999999999,0.00073383,0.000943125,0.000713338,0.00136171,0.390027,0.42799799999999993
0.00153653,8,elmo.2008,lh.unc_AS,0.00100762,0.000759015,0.000971512,0.0007431580000000001,0.0013965,0.384297,0.446783
0.00161009,9,elmo.2008,lh.unc_AS,0.00113954,0.0007978260000000001,0.00102313,0.0009042739999999999,0.00147374,0.386345,0.378263
0.00162307,10,elmo.2008,lh.unc_AS,0.00111987,0.000837913,0.00107638,0.000868277,0.0015532999999999999,0.392588,0.40005599999999997
0.00136478,11,elmo.2008,lh.unc_AS,0.0008412789999999999,0.000816832,0.00106611,0.0005795269999999999,0.00156466,0.41693100000000005,0.49406400000000006
0.00141483,12,elmo.2008,lh.unc_AS,0.00086918,0.000732845,0.000983727,0.0005963569999999999,0.00148549,0.446607,0.501625
0.00131164,13,elmo.2008,lh.unc_AS,0.0008572260000000001,0.000693116,0.00092702,0.000630017,0.00139484,0.440205,0.44044099999999997
0.0012494000000000001,14,elmo.2008,lh.unc_AS,0.000909124,0.000720632,0.000935488,0.0007389839999999999,0.00136521,0.411837,0.341355
0.00121453,15,elmo.2008,lh.unc_AS,0.0008788169999999999,0.0006996039999999999,0.000905557,0.00071096,0.00131747,0.416394,0.380161
0.00143194,16,elmo.2008,lh.unc_AS,0.00106792,0.0006599660000000001,0.0008615539999999999,0.00088591,0.00126474,0.43225,0.36134299999999997
0.00181099,17,elmo.2008,lh.unc_AS,0.00143629,0.0006728530000000001,0.000876267,0.00124893,0.0012831,0.428537,0.274818
0.00144521,18,elmo.2008,lh.unc_AS,0.0008374519999999999,0.0006446690000000001,0.0008545030000000001,0.0005335709999999999,0.00127417,0.44826000000000005,0.572095
0.00130445,19,elmo.2008,lh.unc_AS,0.000693693,0.000609339,0.00082784,0.000388314,0.00126485,0.474394,0.6582210000000001
0.00132625,20,elmo.2008,lh.unc_AS,0.0007281680000000001,0.000572477,0.000796249,0.000429129,0.0012438,0.49323900000000004,0.626103
0.0013667,21,elmo.2008,lh.unc_AS,0.0007774710000000001,0.000551929,0.0007830739999999999,0.00048285699999999995,0.00124537,0.5031720000000001,0.587689
0.00138267,22,elmo.2008,lh.unc_AS,0.000685828,0.000545902,0.000792519,0.000337409,0.00128576,0.515469,0.719367
0.00130391,23,elmo.2008,lh.unc_AS,0.000748832,0.000546539,0.000804679,0.00047129199999999995,0.00132097,0.5249119999999999,0.588603
0.00138555,24,elmo.2008,lh.unc_AS,0.0007482089999999999,0.0005297219999999999,0.000800767,0.000429534,0.00134285,0.53945,0.639393
0.00135658,25,elmo.2008,lh.unc_AS,0.000748229,0.000530565,0.00079605,0.000444051,0.00132702,0.528327,0.613124
0.00134579,26,elmo.2008,lh.unc_AS,0.000804978,0.000569043,0.000805843,0.00053457,0.00127944,0.479188,0.5286390000000001
0.00116802,27,elmo.2008,lh.unc_AS,0.000777111,0.000606941,0.000816082,0.000581653,0.00123436,0.4277,0.40915
0.0012751,28,elmo.2008,lh.unc_AS,0.0008452280000000001,0.000618001,0.000817791,0.000630289,0.00121736,0.410946,0.418516
0.00125902,29,elmo.2008,lh.unc_AS,0.000853888,0.0006283430000000001,0.000835618,0.000651323,0.00125016,0.41800200000000004,0.39938
0.00139773,30,elmo.2008,lh.unc_AS,0.0009715910000000001,0.000644637,0.0008561660000000001,0.000758522,0.00127921,0.417921,0.369913
0.00141713,31,elmo.2008,lh.unc_AS,0.000963601,0.000661091,0.0008700919999999999,0.0007368380000000001,0.00128809,0.407926,0.398646
0.00107453,32,elmo.2008,lh.unc_AS,0.0007464510000000001,0.000649093,0.000843702,0.00058241,0.00123291,0.394771,0.37943000000000005
0.00116061,33,elmo.2008,lh.unc_AS,0.000775596,0.00063401,0.0008287619999999999,0.000583085,0.00121826,0.402073,0.409329
,34,elmo.2008,lh.unc_AS,,,,,,,
,35,elmo.2008,lh.unc_AS,,,,,,,
,36,elmo.2008,lh.unc_AS,,,,,,,
,37,elmo.2008,lh.unc_AS,,,,,,,
,38,elmo.2008,lh.unc_AS,,,,,,,
,39,elmo.2008,lh.unc_AS,,,,,,,
,40,elmo.2008,lh.unc_AS,,,,,,,
,41,elmo.2008,lh.unc_AS,,,,,,,
,42,elmo.2008,lh.unc_AS,,,,,,,
,43,elmo.2008,lh.unc_AS,,,,,,,
,44,elmo.2008,lh.unc_AS,,,,,,,
,0,elmo.2012,lh.unc_AS,,,,,,,
,1,elmo.2012,lh.unc_AS,,,,,,,
,2,elmo.2012,lh.unc_AS,,,,,,,
,3,elmo.2012,lh.unc_AS,,,,,,,
,4,elmo.2012,lh.unc_AS,,,,,,,
0.00112677,5,elmo.2012,lh.unc_AS,0.000922368,0.0006272480000000001,0.000819857,0.000820165,0.00120508,0.394677,0.1955
0.00111852,6,elmo.2012,lh.unc_AS,0.000790461,0.000616631,0.000812917,0.000626429,0.00120548,0.402692,0.358419
0.00118516,7,elmo.2012,lh.unc_AS,0.00077037,0.000611964,0.000820836,0.000562975,0.00123857,0.42090299999999997,0.438025
0.00128145,8,elmo.2012,lh.unc_AS,0.000817253,0.000612212,0.0008423419999999999,0.000585156,0.0013026,0.446971,0.45679200000000003
0.00139704,9,elmo.2012,lh.unc_AS,0.000877484,0.000608819,0.000859269,0.000617708,0.00136017,0.47084499999999996,0.476976
0.0014205,10,elmo.2012,lh.unc_AS,0.000888582,0.000614505,0.00087106,0.000622625,0.00138417,0.47553500000000004,0.48132600000000003
0.00142302,11,elmo.2012,lh.unc_AS,0.000872528,0.000617116,0.00087021,0.000597282,0.0013764,0.471635,0.500785
0.00129931,12,elmo.2012,lh.unc_AS,0.0008748019999999999,0.000616564,0.000861804,0.00066255,0.00135228,0.46389600000000003,0.39826
0.00126769,13,elmo.2012,lh.unc_AS,0.0009251789999999999,0.000640452,0.000862426,0.00075392,0.00130637,0.43043000000000003,0.324246
0.00131365,14,elmo.2012,lh.unc_AS,0.0008608019999999999,0.000634648,0.0008524180000000001,0.00063438,0.00128796,0.42903,0.427332
0.00119349,15,elmo.2012,lh.unc_AS,0.0007965260000000001,0.000639692,0.0008365260000000001,0.000598045,0.00123019,0.409458,0.41529399999999994
0.0011345,16,elmo.2012,lh.unc_AS,0.0007717160000000001,0.000658849,0.0008436260000000001,0.000590324,0.00121318,0.398579,0.44443900000000003
0.00119437,17,elmo.2012,lh.unc_AS,0.000954722,0.000669213,0.000856306,0.000834894,0.00123049,0.396947,0.23131300000000002
0.00106831,18,elmo.2012,lh.unc_AS,0.0007277910000000001,0.0006365380000000001,0.0008359519999999999,0.00055753,0.00123477,0.42778999999999995,0.438018
0.00112441,19,elmo.2012,lh.unc_AS,0.000711759,0.000614334,0.0008281180000000001,0.000505436,0.00125568,0.455337,0.521263
0.00133723,20,elmo.2012,lh.unc_AS,0.0008333969999999999,0.000592934,0.000830705,0.0005814840000000001,0.00130625,0.48657399999999995,0.526833
0.00164534,21,elmo.2012,lh.unc_AS,0.000807775,0.000531475,0.000828229,0.000388993,0.00142173,0.554068,0.724107
0.00174046,22,elmo.2012,lh.unc_AS,0.000917845,0.000507898,0.000830311,0.0005065380000000001,0.00147513,0.583036,0.65754
0.00154342,23,elmo.2012,lh.unc_AS,0.000848975,0.000517025,0.0008147539999999999,0.0005017530000000001,0.0014102000000000001,0.561484,0.612025
0.00141277,24,elmo.2012,lh.unc_AS,0.000812943,0.000537915,0.000812076,0.00051303,0.00136039,0.53166,0.573454
0.00134793,25,elmo.2012,lh.unc_AS,0.000851723,0.000565094,0.000805837,0.00060362,0.00128733,0.483195,0.47237399999999996
0.00118229,26,elmo.2012,lh.unc_AS,0.000773285,0.000586217,0.0008025539999999999,0.000568778,0.00123523,0.444116,0.430037
0.00137459,27,elmo.2012,lh.unc_AS,0.0008675689999999999,0.000595083,0.000827465,0.000614056,0.00129224,0.459754,0.476369
0.0014684000000000001,28,elmo.2012,lh.unc_AS,0.0009291480000000001,0.000630833,0.0008705010000000001,0.0006595230000000001,0.00134984,0.45395,0.476691
0.00138341,29,elmo.2012,lh.unc_AS,0.000922697,0.000647962,0.000871626,0.00069234,0.00131895,0.434175,0.43015699999999996
0.00109281,30,elmo.2012,lh.unc_AS,0.0007863480000000001,0.000649387,0.000839048,0.000633115,0.00121837,0.392196,0.36266
0.00133175,31,elmo.2012,lh.unc_AS,0.000859673,0.000650959,0.00084011,0.000623634,0.0012184000000000001,0.38512199999999996,0.44500500000000004
0.00110293,32,elmo.2012,lh.unc_AS,0.000822445,0.000654557,0.000826793,0.0006822019999999999,0.00117126,0.362321,0.323763
0.00111873,33,elmo.2012,lh.unc_AS,0.000891345,0.000647536,0.0008166089999999999,0.000777655,0.00115476,0.36190900000000004,0.254971
0.00108296,34,elmo.2012,lh.unc_AS,0.00077218,0.000618165,0.0007929160000000001,0.000616791,0.00114241,0.379732,0.349165
0.00104143,35,elmo.2012,lh.unc_AS,0.000793218,0.000617905,0.00079358,0.000669111,0.00114493,0.382449,0.29830100000000004
0.00101831,36,elmo.2012,lh.unc_AS,0.000823246,0.00062526,0.000807007,0.000725712,0.0011705,0.38811599999999996,0.29604600000000003
0.00118036,37,elmo.2012,lh.unc_AS,0.000904392,0.0006330180000000001,0.000818807,0.0007664089999999999,0.00119038,0.389044,0.32837
0.00127707,38,elmo.2012,lh.unc_AS,0.00086199,0.000630722,0.000821262,0.000654451,0.00120234,0.394316,0.422183
0.00129599,39,elmo.2012,lh.unc_AS,0.000829952,0.00062999,0.000818139,0.000596933,0.00119444,0.391514,0.477042
0.00122483,40,elmo.2012,lh.unc_AS,0.000798517,0.000629275,0.0008131719999999999,0.000585357,0.00118097,0.387266,0.455862
0.00102322,41,elmo.2012,lh.unc_AS,0.0006705880000000001,0.000627556,0.000810562,0.0004942719999999999,0.00117657,0.387918,0.453132
0.00108527,42,elmo.2012,lh.unc_AS,0.000734133,0.0006284940000000001,0.000810281,0.000558564,0.00117385,0.387482,0.43865600000000005
0.00103012,43,elmo.2012,lh.unc_AS,0.0007772930000000001,0.000628764,0.0008114810000000001,0.000650884,0.00117692,0.38931,0.345402
,44,elmo.2012,lh.unc_AS,,,,,,,
,0,elmo.2005,rh.slft_PP,,,,,,,
,1,elmo.2005,rh.slft_PP,,,,,,,
0.00107899,2,elmo.2005,rh.slft_PP,0.00080608,0.000612689,0.0007711110000000001,0.000669628,0.00108795,0.408704,0.295525
0.00106322,3,elmo.2005,rh.slft_PP,0.0008676630000000001,0.000606533,0.0007664639999999999,0.000769884,0.00108633,0.41496099999999997,0.226282
0.00127547,4,elmo.2005,rh.slft_PP,0.000824075,0.000589579,0.000753981,0.000598376,0.00108278,0.43114399999999997,0.480551
0.001266,5,elmo.2005,rh.slft_PP,0.000770178,0.000579806,0.0007453710000000001,0.000522265,0.0010765,0.43978999999999996,0.564999
0.00110811,6,elmo.2005,rh.slft_PP,0.0006711019999999999,0.000562852,0.0007295180000000001,0.000452595,0.00106285,0.446966,0.594661
0.000980577,7,elmo.2005,rh.slft_PP,0.0006901139999999999,0.000555775,0.000717168,0.000544882,0.00103995,0.43451599999999996,0.44765200000000005
0.0008850339999999999,8,elmo.2005,rh.slft_PP,0.000688934,0.000555764,0.000709837,0.000590885,0.00101798,0.41271899999999995,0.345787
0.000925116,9,elmo.2005,rh.slft_PP,0.00067035,0.000557964,0.000706417,0.000542968,0.00100332,0.391815,0.373844
0.00100663,10,elmo.2005,rh.slft_PP,0.000686161,0.000553436,0.000700392,0.000525926,0.0009943060000000001,0.378411,0.40458
0.00105413,11,elmo.2005,rh.slft_PP,0.000710938,0.000543201,0.0006948260000000001,0.0005393430000000001,0.000998072,0.376056,0.412038
0.00117231,12,elmo.2005,rh.slft_PP,0.0007547239999999999,0.000534573,0.0006986410000000001,0.0005459309999999999,0.00102677,0.391997,0.448139
0.00124878,13,elmo.2005,rh.slft_PP,0.000761066,0.000520645,0.000703288,0.000517213,0.00106858,0.42248800000000003,0.50735
0.00113507,14,elmo.2005,rh.slft_PP,0.0006655210000000001,0.0005000769999999999,0.000706424,0.000430747,0.00111912,0.466779,0.549475
0.00111997,15,elmo.2005,rh.slft_PP,0.0006611000000000001,0.00048475,0.0007098730000000001,0.00043166300000000004,0.0011600999999999998,0.50295,0.54218
0.00108922,16,elmo.2005,rh.slft_PP,0.00069296,0.000495516,0.000721815,0.000494829,0.0011744000000000001,0.5001439999999999,0.45966999999999997
0.00108174,17,elmo.2005,rh.slft_PP,0.0007365480000000001,0.000524594,0.0007340939999999999,0.0005639530000000001,0.00115309,0.463976,0.38693
0.00106737,18,elmo.2005,rh.slft_PP,0.00074815,0.000563743,0.00075063,0.000588538,0.00112441,0.417279,0.363786
0.000949095,19,elmo.2005,rh.slft_PP,0.0007472789999999999,0.000590403,0.0007571689999999999,0.000646372,0.0010907,0.379768,0.241405
0.000907213,20,elmo.2005,rh.slft_PP,0.0007437069999999999,0.000601476,0.0007593939999999999,0.0006619530000000001,0.00107523,0.366239,0.21110900000000002
0.0010831,21,elmo.2005,rh.slft_PP,0.000741045,0.00058459,0.000758605,0.000570016,0.00110663,0.402057,0.402499
0.00126625,22,elmo.2005,rh.slft_PP,0.000733484,0.0005593109999999999,0.00076046,0.000467097,0.00116275,0.45164899999999997,0.579418
0.00139941,23,elmo.2005,rh.slft_PP,0.000734324,0.000536573,0.000767798,0.000401781,0.00123025,0.496521,0.674426
