elmo.2005 elmo.2008 elmo.2012 
0.40502 NaN NaN 
0.467482 NaN NaN 
0.46009 NaN NaN 
0.563632 0.457149 NaN 
0.620831 0.561142 0.458299 
0.650316 0.590928 0.61359 
0.691533 0.569221 0.585426 
0.510445 0.476709 0.434252 
0.667576 0.615874 0.366905 
0.575783 0.558624 0.374261 
0.66316 0.582887 0.448883 
0.633225 0.632203 0.551485 
0.624097 0.678465 0.549786 
0.595837 0.699834 0.63808 
0.613929 0.770524 0.743687 
0.806817 0.815918 0.757261 
0.846242 0.8131 0.732442 
0.826732 0.901023 0.717157 
0.795433 0.95833 0.678016 
0.802409 0.873661 0.722716 
0.802619 0.807166 0.860894 
0.827424 0.829608 0.849422 
0.924084 0.780847 0.893095 
0.88945 0.708921 0.907267 
0.892821 0.818045 0.896392 
0.916369 0.862158 0.869625 
0.86869 0.880873 0.842818 
0.808687 0.92353 0.826694 
0.862727 0.932985 0.899553 
0.818 0.832634 0.876297 
0.701853 0.905842 0.826393 
0.542306 0.99077 0.845978 
0.556651 0.893026 0.969711 
0.65374 0.745636 0.69128 
0.55897 0.720159 0.730516 
0.478674 0.547934 0.653574 
0.468831 0.626189 0.609847 
0.528985 0.650425 0.619584 
0.716812 0.535748 0.642983 
0.743675 0.490303 0.649126 
NaN 0.429045 0.71149 
NaN 0.377617 0.692993 
NaN 0.29006 0.722722 
NaN NaN 0.754051 
NaN NaN 0.74421 
