elmo.2005 elmo.2008 elmo.2012 
0.000885356 NaN NaN 
0.00103522 0.00117802 NaN 
0.00104434 0.00106677 0.00138205 
0.00153195 0.000882143 0.00154058 
0.0014902 0.00099126 0.00149267 
0.00132094 0.00136277 0.00142158 
0.00166404 0.0014428 0.00154142 
0.00185011 0.00159908 0.0019429 
0.00187976 0.00154876 0.00195616 
0.00186974 0.00122244 0.00169881 
0.00204078 0.00177534 0.00134358 
0.0022678 0.00172317 0.00188312 
0.00221509 0.00190529 0.00195746 
0.00178209 0.00188079 0.00135794 
0.00144619 0.00169053 0.0015417 
0.00123308 0.00154363 0.00157386 
0.00118345 0.00153058 0.00152426 
0.00146418 0.001808 0.00178682 
0.00163736 0.00194679 0.00184313 
0.00137721 0.00173944 0.00165644 
0.00118342 0.00155086 0.00156173 
0.00131504 0.00156075 0.00157862 
0.00146713 0.00159527 0.00156392 
0.00162611 0.00165875 0.00157156 
0.00172477 0.00165588 0.00163551 
0.00170337 0.00167474 0.00159618 
0.00152042 0.00154653 0.00151796 
0.00153306 0.0014938 0.00138748 
0.00146476 0.00143448 0.00155549 
0.00150352 0.00145912 0.00152636 
0.00143183 0.001476 0.00146329 
0.00145339 0.00153049 0.00136175 
0.0014895 0.00137236 0.00129648 
0.00133328 0.00117664 0.00140262 
0.0011727 0.00101566 0.00127729 
0.00111833 0.000967861 0.00113825 
0.00110866 0.000933169 0.00104008 
0.00117922 0.000907282 0.00107229 
0.00117845 0.000935238 0.000965971 
0.00117046 0.000917188 0.000962806 
0.00101714 0.00102662 0.000878328 
0.000960281 0.00120011 0.00098541 
0.00101896 0.00124119 0.00115974 
0.00107559 0.0012037 0.00115533 
0.00109553 0.00115251 0.00132175 
0.00106916 0.00110951 0.00135219 
0.0012103 0.00110085 0.00117041 
0.00132927 0.00128118 0.00104809 
0.0012244 0.00108198 0.000965947 
0.00115348 0.00112406 0.00101578 
0.00116191 0.00100487 0.00113062 
0.00121579 0.000916835 0.00114604 
0.00123272 0.00106843 0.00108356 
0.00107105 0.0010611 0.00109785 
0.000989819 0.00107164 0.00103912 
0.00114373 0.00104144 NaN 
0.00156633 NaN NaN 
0.00137659 NaN NaN 
