elmo.2005 elmo.2008 elmo.2012 
NaN 0.542001 NaN 
NaN 0.500021 NaN 
NaN 0.442219 NaN 
NaN 0.456332 NaN 
0.424235 0.459315 NaN 
0.521262 0.369443 0.490576 
0.281784 0.390201 0.542864 
0.587338 0.275537 0.264598 
0.652553 0.211921 0.177646 
0.566949 0.348924 0.388487 
0.39548 0.464408 0.51996 
0.267607 0.44718 0.432119 
0.349964 0.37006 0.401468 
0.322614 0.319294 0.416111 
0.329259 0.285783 0.419315 
0.331655 0.251032 0.339302 
0.236663 0.234683 0.279603 
0.32713 0.320341 0.257043 
0.370803 0.402212 0.292651 
0.362481 0.431729 0.280678 
0.331439 0.406775 0.347921 
0.443865 0.387 0.39315 
0.502445 0.238998 0.496826 
0.584073 0.550676 0.553837 
0.65005 0.691251 0.644074 
0.682537 0.563698 0.704152 
0.56712 0.347394 0.702983 
0.54857 0.367103 0.648902 
0.575392 0.651199 0.644107 
0.595669 0.644339 0.720609 
0.580566 0.434364 0.658578 
0.583295 0.503711 0.6572 
0.743359 0.660691 0.815321 
0.789068 0.761324 0.817584 
0.704944 0.852157 0.742066 
0.632423 0.82527 0.652317 
0.781114 0.73406 0.749555 
0.933902 0.699928 0.773422 
0.818217 0.570855 0.684159 
0.408896 0.421328 0.671314 
0.285927 0.443227 0.515571 
0.359932 0.53399 0.448211 
0.34594 0.514725 0.43162 
0.401841 0.464327 0.475745 
0.603666 NaN 0.39091 
0.496342 NaN 0.319257 
