elmo.2005 elmo.2008 elmo.2012 
NaN 0.458092 0.398553 
NaN 0.467406 0.40308 
NaN 0.474331 0.403865 
NaN 0.47463 0.41019 
0.558467 0.484319 0.452122 
0.555617 0.501756 0.503023 
0.562326 0.520345 0.538067 
0.573007 0.531989 0.566057 
0.60502 0.551491 0.607722 
0.65452 0.568129 0.622583 
0.674376 0.573478 0.644819 
0.661182 0.582147 0.647617 
0.642119 0.593041 0.644881 
0.638142 0.611757 0.644931 
0.65162 0.634831 0.663475 
0.643931 0.666753 0.657158 
0.635524 0.674899 0.641561 
0.64802 0.669588 0.637379 
0.636966 0.658471 0.619582 
0.649364 0.666438 0.627685 
0.649389 0.700469 0.670871 
0.678977 0.711266 0.668946 
0.675529 0.724644 0.661298 
0.66427 0.716033 0.61669 
0.655995 0.712091 0.576895 
0.645854 0.727283 0.530636 
0.628294 0.751214 0.512995 
0.598618 0.738695 0.480742 
0.573474 0.744476 0.490341 
0.59128 0.701382 0.489033 
0.558283 0.624983 0.543506 
0.477287 0.60886 0.569857 
0.433811 0.577754 0.562061 
0.47035 0.5543 0.532009 
0.412675 0.532127 0.503945 
0.352821 0.492243 0.480069 
0.291382 0.446103 0.460367 
NaN 0.367814 0.45097 
NaN NaN 0.461488 
NaN NaN 0.428944 
NaN NaN 0.405732 
