elmo.2005 elmo.2008 elmo.2012 
NaN 0.53638 NaN 
NaN 0.35175 0.146408 
0.295525 0.238775 0.344958 
0.226282 0.300145 0.470697 
0.480551 0.484413 0.520695 
0.564999 0.581125 0.545944 
0.594661 0.493862 0.506226 
0.447652 0.479981 0.378116 
0.345787 0.491156 0.354984 
0.373844 0.443181 0.361197 
0.40458 0.413112 0.422474 
0.412038 0.464538 0.499422 
0.448139 0.497758 0.44061 
0.50735 0.562778 0.454181 
0.549475 0.614926 0.615203 
0.54218 0.599739 0.55322 
0.45967 0.518391 0.434596 
0.38693 0.443326 0.410611 
0.363786 0.346612 0.436466 
0.241405 0.351736 0.412121 
0.211109 0.247834 0.487917 
0.402499 0.258806 0.439822 
0.579418 0.326553 0.513933 
0.674426 0.480269 0.519797 
0.678136 0.640151 0.457581 
0.631189 0.677317 0.554577 
0.569465 0.609582 0.576475 
0.617109 0.453486 0.577685 
0.564871 0.572543 0.595777 
0.45755 0.37317 0.585815 
0.314085 0.29424 0.648601 
0.355977 0.429931 0.601216 
0.39988 0.476423 0.393698 
0.408425 0.507473 0.56969 
0.526731 0.566706 0.67688 
0.694772 0.601803 0.691562 
0.753433 0.631125 0.664712 
0.769933 0.578415 0.632986 
0.736613 0.581833 0.544168 
0.63008 0.599796 0.484491 
0.513834 0.449113 0.589837 
0.345317 0.497513 0.574013 
0.291973 0.502857 0.476695 
0.439706 0.683257 0.287124 
0.383801 0.585474 0.30382 
NaN 0.609005 NaN 
NaN 0.439189 NaN 
NaN 0.448293 NaN 
NaN 0.171527 NaN 
