elmo.2005 elmo.2008 elmo.2012 
0.613283 NaN NaN 
0.664152 0.504629 NaN 
0.717485 0.501811 0.477766 
0.720402 0.515056 0.469797 
0.72631 0.542114 0.487935 
0.738541 0.599804 0.515456 
0.689419 0.627986 0.525903 
0.685333 0.655551 0.530368 
0.672126 0.674428 0.584299 
0.582502 0.687198 0.660027 
0.518027 0.66808 0.702971 
0.521598 0.698571 0.696896 
0.535669 0.691051 0.679543 
0.506272 0.686027 0.672367 
0.452097 0.696457 0.669818 
0.462113 0.707971 0.666401 
0.484555 0.703478 0.663752 
0.495077 0.683483 0.654351 
0.489033 0.687648 0.637271 
0.485712 0.654304 0.61632 
0.504084 0.621514 0.610462 
0.526359 0.620933 0.627277 
0.573533 0.666838 0.650291 
0.623604 0.705229 0.670258 
0.662458 0.724554 0.700402 
0.688109 0.729107 0.707151 
0.690753 0.726039 0.70464 
0.698966 0.714026 0.708025 
0.690078 0.695321 0.685822 
0.682682 0.693314 0.692568 
0.680386 0.682426 0.682666 
0.676573 0.64575 0.671806 
0.636996 0.573166 0.604722 
0.576388 0.477814 0.584796 
0.505107 0.420511 0.522507 
0.505447 0.390951 0.447594 
0.483004 0.375858 0.406847 
0.455751 0.36105 0.362434 
0.448396 0.362871 0.33656 
0.4328 0.415612 0.332854 
0.404441 0.480769 0.363494 
0.389809 0.542936 0.429296 
0.407743 0.587859 0.46932 
0.460644 0.599679 0.512092 
0.521922 0.589956 0.540109 
0.57105 0.570962 0.565858 
0.587151 0.548 0.548146 
0.580691 0.532414 0.512721 
0.540386 0.533953 0.498321 
0.496425 0.547989 0.51509 
0.464992 0.537793 0.548187 
0.447323 0.526198 0.551971 
0.432638 0.535984 0.506531 
0.424312 0.546766 0.458485 
0.421311 0.573058 0.421402 
0.417476 0.56588 NaN 
0.411045 NaN NaN 
0.407991 NaN NaN 
