elmo.2005 elmo.2008 elmo.2012 
0.502536 0.471974 NaN 
0.518749 0.470057 0.503664 
0.50709 0.47431 0.501204 
0.504185 0.461019 0.495854 
0.510922 0.443365 0.493923 
0.50728 0.463947 0.501535 
0.517378 0.477787 0.508371 
0.51119 0.465898 0.522646 
0.504558 0.474227 0.527134 
0.493136 0.489231 0.525107 
0.492415 0.493778 0.520109 
0.508355 0.521141 0.521497 
0.521373 0.574515 0.536444 
0.536047 0.611648 0.551364 
0.533143 0.61423 0.561588 
0.527898 0.627739 0.537324 
0.504051 0.622118 0.519565 
0.47763 0.604431 0.492744 
0.462591 0.557761 0.467633 
0.469708 0.499033 0.440479 
0.506287 0.493868 0.420449 
0.52409 0.54701 0.42125 
0.519013 0.597671 0.424534 
0.518084 0.613282 0.438716 
0.508816 0.578933 0.462252 
0.508262 0.551385 0.48634 
0.528171 0.529637 0.501081 
0.535265 0.497983 0.518527 
0.552436 0.491619 0.545705 
0.574595 0.496829 0.563043 
0.579286 0.507202 0.592342 
0.568617 0.540457 0.589789 
0.557543 0.569299 0.589141 
0.549842 0.5716 0.551243 
0.556629 0.544905 0.527171 
0.564385 0.529474 0.532388 
0.59336 0.538312 0.554869 
0.592843 0.568315 0.568264 
0.540644 0.598491 0.553597 
0.491563 0.597064 0.527931 
0.455578 0.571922 0.498524 
0.434183 0.564629 0.470516 
0.429183 0.541032 0.446139 
0.416048 0.510538 0.430098 
0.420553 0.47782 0.414602 
NaN 0.45933 NaN 
