elmo.2005 elmo.2008 elmo.2012 
0.312279 NaN NaN 
0.533708 0.338532 NaN 
0.294127 0.38595 0.448582 
0.312618 0.174146 0.455192 
0.292476 0.144483 0.22911 
0.346766 0.302557 0.278572 
0.421111 0.399085 0.270553 
0.46061 0.431434 0.423746 
0.49309 0.486392 0.548203 
0.443686 0.483253 0.640502 
0.483558 0.459103 0.59615 
0.499374 0.405167 0.476385 
0.446881 0.449252 0.448413 
0.374377 0.517795 0.439543 
0.335487 0.600761 0.441412 
0.394804 0.483535 0.422317 
0.444005 0.437792 0.438729 
0.490344 0.48819 0.472999 
0.571936 0.597174 0.724656 
0.638271 0.636606 0.658299 
0.633105 0.831981 0.716555 
0.801018 1.14576 0.972275 
0.914273 0.988658 0.5421 
0.682521 0.778815 0.619185 
0.584685 0.672845 0.600104 
0.574794 0.679419 0.547244 
0.589281 0.561659 0.579229 
0.548761 0.603202 0.583236 
0.449812 0.641017 0.643979 
0.523981 0.634591 0.640927 
0.511656 0.619038 0.671316 
0.460425 0.736149 0.687902 
0.547554 0.735141 0.621188 
0.521417 0.611868 0.605292 
0.601615 0.599266 0.570713 
0.553591 0.599178 0.413262 
0.433219 0.403683 0.362539 
0.293071 0.347781 0.598465 
0.340904 0.37403 0.486595 
0.296418 0.458853 0.696938 
0.484488 0.479316 0.514554 
0.464748 0.474804 0.606735 
0.328916 0.621868 0.671287 
0.500959 0.443424 0.702571 
0.508951 0.76716 0.685603 
0.424836 0.689912 0.588122 
NaN 0.481682 0.383548 
NaN 0.592204 0.494713 
NaN 0.469116 0.310639 
NaN 0.447718 0.37001 
NaN NaN 0.330695 
