elmo.2005 elmo.2008 elmo.2012 
NaN 0.426779 NaN 
NaN 0.42657 0.419527 
0.408704 0.421752 0.420534 
0.414961 0.417757 0.42491 
0.431144 0.424688 0.436388 
0.43979 0.422624 0.444212 
0.446966 0.425622 0.440697 
0.434516 0.433809 0.435415 
0.412719 0.433998 0.424141 
0.391815 0.42147 0.406867 
0.378411 0.401664 0.4036 
0.376056 0.39428 0.414173 
0.391997 0.410916 0.420265 
0.422488 0.442787 0.430949 
0.466779 0.483898 0.46805 
0.50295 0.500989 0.487962 
0.500144 0.484596 0.488701 
0.463976 0.438208 0.460875 
0.417279 0.380916 0.42904 
0.379768 0.37498 0.399572 
0.366239 0.363918 0.387291 
0.402057 0.413649 0.373923 
0.451649 0.475824 0.404615 
0.496521 0.543711 0.434224 
0.536144 0.576895 0.468534 
0.543832 0.561978 0.517682 
0.543423 0.545823 0.539943 
0.545154 0.509992 0.552305 
0.534775 0.497291 0.56312 
0.495314 0.442195 0.573062 
0.452606 0.401303 0.562835 
0.432425 0.400891 0.539852 
0.444483 0.438669 0.512486 
0.48723 0.480633 0.550554 
0.553712 0.535411 0.572527 
0.616059 0.56836 0.592696 
0.638541 0.601903 0.592742 
0.632088 0.596437 0.578048 
0.623771 0.57858 0.557753 
0.588936 0.558121 0.536268 
0.539577 0.517113 0.519966 
0.50958 0.515854 0.497283 
0.482897 0.521375 0.480704 
0.493961 0.529343 0.425115 
0.501818 0.523835 0.394672 
NaN 0.537011 NaN 
NaN 0.544808 NaN 
NaN 0.569096 NaN 
NaN 0.570952 NaN 
