elmo.2005 elmo.2008 elmo.2012 
0.329084 NaN NaN 
0.352391 NaN NaN 
0.346585 0.302954 NaN 
0.349921 0.319826 NaN 
0.384029 0.367206 NaN 
0.403451 0.402958 0.394677 
0.429025 0.414028 0.402692 
0.462595 0.390027 0.420903 
0.466954 0.384297 0.446971 
0.46175 0.386345 0.470845 
0.442817 0.392588 0.475535 
0.410876 0.416931 0.471635 
0.425336 0.446607 0.463896 
0.452418 0.440205 0.43043 
0.435806 0.411837 0.42903 
0.412261 0.416394 0.409458 
0.401509 0.43225 0.398579 
0.406704 0.428537 0.396947 
0.432155 0.44826 0.42779 
0.479918 0.474394 0.455337 
0.55422 0.493239 0.486574 
0.589493 0.503172 0.554068 
0.647474 0.515469 0.583036 
0.577953 0.524912 0.561484 
0.500448 0.53945 0.53166 
0.435336 0.528327 0.483195 
0.39462 0.479188 0.444116 
0.410758 0.4277 0.459754 
0.379357 0.410946 0.45395 
0.330529 0.418002 0.434175 
0.305946 0.417921 0.392196 
0.317681 0.407926 0.385122 
0.347794 0.394771 0.362321 
0.366438 0.402073 0.361909 
0.363409 NaN 0.379732 
0.367185 NaN 0.382449 
0.358803 NaN 0.388116 
0.365875 NaN 0.389044 
0.373571 NaN 0.394316 
0.380634 NaN 0.391514 
0.373469 NaN 0.387266 
0.368262 NaN 0.387918 
0.364858 NaN 0.387482 
0.35324 NaN 0.38931 
0.355907 NaN NaN 
