elmo.2005 elmo.2008 elmo.2012 
0.00120325 NaN NaN 
0.00137142 NaN NaN 
0.00121576 0.00116138 NaN 
0.00119909 0.00152381 NaN 
0.00122603 0.00177067 NaN 
0.00121484 0.00169153 0.00112677 
0.00133219 0.00157216 0.00111852 
0.00133958 0.00142455 0.00118516 
0.00131551 0.00153653 0.00128145 
0.00112777 0.00161009 0.00139704 
0.00100784 0.00162307 0.0014205 
0.00146887 0.00136478 0.00142302 
0.000813887 0.00141483 0.00129931 
0.000914601 0.00131164 0.00126769 
0.00103209 0.0012494 0.00131365 
0.00110201 0.00121453 0.00119349 
0.00110357 0.00143194 0.0011345 
0.00108842 0.00181099 0.00119437 
0.0012192 0.00144521 0.00106831 
0.00147383 0.00130445 0.00112441 
0.00142663 0.00132625 0.00133723 
0.00146401 0.0013667 0.00164534 
0.00140905 0.00138267 0.00174046 
0.00142707 0.00130391 0.00154342 
0.00126741 0.00138555 0.00141277 
0.00118364 0.00135658 0.00134793 
0.00132844 0.00134579 0.00118229 
0.00117078 0.00116802 0.00137459 
0.00126585 0.0012751 0.0014684 
0.00114475 0.00125902 0.00138341 
0.000997964 0.00139773 0.00109281 
0.00108765 0.00141713 0.00133175 
0.00125083 0.00107453 0.00110293 
0.00128063 0.00116061 0.00111873 
0.00128369 NaN 0.00108296 
0.00120326 NaN 0.00104143 
0.00135723 NaN 0.00101831 
0.00150532 NaN 0.00118036 
0.00145465 NaN 0.00127707 
0.00133302 NaN 0.00129599 
0.00150437 NaN 0.00122483 
0.0014088 NaN 0.00102322 
0.00128769 NaN 0.00108527 
0.000939647 NaN 0.00103012 
0.00109148 NaN NaN 
