elmo.2005 elmo.2008 elmo.2012 
NaN 0.001209 0.00152704 
NaN 0.00107355 0.00130248 
NaN 0.00104802 0.00113604 
NaN 0.00118377 0.00114845 
NaN 0.00164013 0.00123368 
0.000983899 0.00170927 0.00120081 
0.000897041 0.0012412 0.00108462 
0.000684459 0.00141735 0.000991069 
0.000787377 0.00159954 0.00107562 
0.00092051 0.00105575 0.00114867 
0.000897471 0.00151945 0.00107001 
0.000858581 0.00137232 0.00119124 
0.000911106 0.00127417 0.00130188 
0.000894044 0.00140448 0.00140121 
0.000780709 0.00157265 0.00149355 
0.000794724 0.00153473 0.00137756 
0.000879512 0.00145171 0.00124657 
0.000949907 0.00162604 0.00128016 
0.000786362 0.00170102 0.00159251 
0.000734814 0.00179475 0.00158946 
0.000848475 0.00176118 0.0014393 
0.00100007 0.00158428 0.00132798 
0.000846637 0.00165426 0.00131985 
0.000821144 0.00134668 0.00126242 
0.000939491 0.000854277 0.000924492 
0.00106057 0.00116767 0.000845043 
0.0010842 0.00121458 0.00121685 
0.000919006 0.00101945 0.00115093 
0.000996241 0.00084285 0.00111494 
0.000966467 0.000813064 0.00103511 
0.00121724 0.00103271 0.000989193 
0.00105924 0.00109689 0.000933957 
0.00106853 NaN 0.000923484 
NaN NaN 0.00106521 
NaN NaN 0.0011786 
