elmo.2005 elmo.2008 elmo.2012 
0.395907 NaN NaN 
0.425682 NaN 0.456463 
0.434241 NaN 0.466544 
0.430573 NaN 0.471091 
0.437819 NaN 0.475309 
0.441043 0.481488 0.476614 
0.446579 0.472095 0.47098 
0.454523 0.449716 0.448092 
0.452858 0.436567 0.4277 
0.442182 0.426203 0.434954 
0.430455 0.415189 0.423483 
0.402198 0.406334 0.415917 
0.364963 0.40829 0.434018 
0.348966 0.425193 0.483406 
0.371171 0.437435 0.524523 
0.416202 0.44805 0.527215 
0.464311 0.471855 0.506579 
0.502949 0.500596 0.450739 
0.499233 0.503218 0.445055 
0.463494 0.483972 0.442974 
0.417211 0.426347 0.400173 
0.376838 0.386 0.377501 
0.358657 0.383149 0.383009 
0.389141 0.395759 0.409062 
0.453408 0.448078 0.466236 
0.50849 0.517281 0.523659 
0.553258 0.578319 0.552733 
0.564288 0.575579 0.546525 
0.566288 0.552519 0.524094 
0.555445 0.480036 0.485972 
0.53789 0.418879 0.445373 
0.507998 0.403907 0.404037 
0.473851 0.40857 0.366717 
0.446788 0.423351 0.349054 
0.418257 0.426271 0.345397 
0.39621 0.420209 0.34497 
0.383764 0.4114 0.346586 
0.374056 0.403182 0.35078 
0.368227 0.396788 0.353502 
NaN 0.390327 NaN 
NaN 0.385207 NaN 
NaN 0.379089 NaN 
NaN 0.371772 NaN 
