elmo.2005 elmo.2008 elmo.2012 
0.333248 NaN NaN 
0.472482 NaN NaN 
0.278147 0.324509 NaN 
0.249564 0.389155 NaN 
0.326989 0.633098 NaN 
0.402723 0.571457 0.1955 
0.457254 0.573038 0.358419 
0.51216 0.427998 0.438025 
0.438109 0.446783 0.456792 
0.536816 0.378263 0.476976 
0.541852 0.400056 0.481326 
0.348335 0.494064 0.500785 
0.61835 0.501625 0.39826 
0.414246 0.440441 0.324246 
0.329521 0.341355 0.427332 
0.398341 0.380161 0.415294 
0.332332 0.361343 0.444439 
0.426309 0.274818 0.231313 
0.498226 0.572095 0.438018 
0.520202 0.658221 0.521263 
0.562617 0.626103 0.526833 
0.698286 0.587689 0.724107 
0.922296 0.719367 0.65754 
0.684818 0.588603 0.612025 
0.511765 0.639393 0.573454 
0.402932 0.613124 0.472374 
0.335588 0.528639 0.430037 
0.62794 0.40915 0.476369 
0.603881 0.418516 0.476691 
0.400468 0.39938 0.430157 
0.360532 0.369913 0.36266 
0.364981 0.398646 0.445005 
0.436732 0.37943 0.323763 
0.537622 0.409329 0.254971 
0.426509 NaN 0.349165 
0.425363 NaN 0.298301 
0.372358 NaN 0.296046 
0.449312 NaN 0.32837 
0.481332 NaN 0.422183 
0.578517 NaN 0.477042 
0.547239 NaN 0.455862 
0.44118 NaN 0.453132 
0.457772 NaN 0.438656 
0.316844 NaN 0.345402 
0.185501 NaN NaN 
