elmo.2005 elmo.2008 elmo.2012 
0.00111339 NaN NaN 
0.00113601 NaN 0.00108872 
0.00108085 NaN 0.0012596 
0.000755019 NaN 0.00131151 
0.000848051 NaN 0.00128591 
0.00114634 0.00110333 0.00129984 
0.00122854 0.00110559 0.00118441 
0.00118569 0.00109811 0.00121932 
0.00109991 0.00125838 0.00105582 
0.0010795 0.00124169 0.00110138 
0.00103799 0.00115073 0.000938854 
0.000924993 0.00113824 0.000800342 
0.000872216 0.00111767 0.000876052 
0.000900074 0.00102572 0.000956597 
0.000903716 0.000956506 0.0010437 
0.000967279 0.000976422 0.00108109 
0.00105432 0.00099517 0.00106752 
0.00111562 0.00105749 0.00107634 
0.00108944 0.00110717 0.0011007 
0.00112965 0.0011468 0.00116642 
0.00121809 0.0010652 0.00120294 
0.00117623 0.000984701 0.0011156 
0.00108718 0.00109911 0.00103295 
0.00110145 0.00115714 0.000928397 
0.0010792 0.00123216 0.00109489 
0.00124461 0.00142839 0.00119758 
0.00144479 0.00155103 0.00126773 
0.0014421 0.0014749 0.0013777 
0.00150042 0.00133289 0.00150164 
0.00146287 0.00117499 0.00143443 
0.00136517 0.00110487 0.00137953 
0.00118278 0.00111803 0.00130116 
0.000988514 0.00124795 0.00119245 
0.0010587 0.00157715 0.001234 
0.000986499 0.00149549 0.0014313 
0.000973155 0.0013298 0.00164105 
0.00104958 0.00131758 0.00149082 
0.00107153 0.00119513 0.00123174 
0.00103948 0.00140675 0.00103697 
NaN 0.00137801 NaN 
NaN 0.00108922 NaN 
NaN 0.00113927 NaN 
NaN 0.00118236 NaN 
