elmo.2005 elmo.2008 elmo.2012 
0.00112371 NaN NaN 
0.00111848 NaN NaN 
0.00112962 NaN NaN 
0.0011549 NaN NaN 
0.00117441 NaN NaN 
0.0011968 0.00131958 NaN 
0.00121337 0.00133281 0.00122015 
0.00120319 0.00133964 0.00120382 
0.00116756 0.00134161 0.00117653 
0.00112862 0.00135303 0.00115309 
0.00109561 0.00133335 0.00111895 
0.00107668 0.00127796 0.0011178 
0.00107399 0.00120979 0.00110241 
0.00106142 0.00118326 0.00111743 
0.00112417 0.00121375 0.00112381 
0.00114579 0.00127016 0.0011315 
0.00110038 0.00131261 0.00113021 
0.00103351 0.00120222 0.00106148 
0.000976461 0.00120143 0.00104579 
0.000979432 0.00126581 0.00105615 
0.000992528 0.00135432 0.00111911 
0.000976362 0.00126112 0.00115938 
0.000948002 0.00116057 0.00118828 
0.000940351 0.0011653 0.0012259 
0.000980413 0.00119229 0.00125937 
0.00100984 0.00122723 0.0012092 
0.00102141 0.00128938 0.00111396 
0.0010179 0.0012843 0.00104852 
0.000997154 0.00125371 0.00101328 
0.000977915 0.00123522 0.00098068 
0.000923113 0.001217 0.000943589 
0.00087393 0.00117102 0.00102795 
NaN 0.00116077 0.00106232 
NaN 0.00117666 NaN 
NaN 0.00113796 NaN 
NaN 0.00113321 NaN 
NaN 0.00113813 NaN 
