elmo.2005 elmo.2008 elmo.2012 
0.328528 NaN NaN 
0.336902 0.394167 NaN 
0.343614 0.396623 0.378125 
0.33767 0.376846 0.386216 
0.342336 0.356303 0.38317 
0.365277 0.34811 0.385654 
0.388115 0.353267 0.388645 
0.413655 0.381806 0.42671 
0.421773 0.422211 0.461004 
0.400542 0.443725 0.477999 
0.41895 0.447023 0.456688 
0.445354 0.440573 0.418221 
0.477832 0.46299 0.40263 
0.489902 0.533913 0.407148 
0.481271 0.548303 0.422516 
0.500296 0.512173 0.45125 
0.509209 0.51943 0.474323 
0.549043 0.547964 0.509402 
0.606183 0.601355 0.559317 
0.688329 0.647724 0.577844 
0.728666 0.694362 0.594767 
0.716938 0.740998 0.61786 
0.693117 0.73481 0.602688 
0.68716 0.680656 0.585497 
0.622032 0.65105 0.569809 
0.634382 0.635741 0.567094 
0.611837 0.616598 0.575994 
0.565361 0.611718 0.581778 
0.53573 0.603193 0.582953 
0.516399 0.577733 0.564028 
0.523932 0.570847 0.572974 
0.552481 0.608041 0.609795 
0.558007 0.646448 0.625026 
0.523859 0.635072 0.604879 
0.489317 0.614175 0.573957 
0.475421 0.599879 0.534013 
0.476545 0.544524 0.527319 
0.47461 0.535661 0.547568 
0.495613 0.514834 0.53393 
0.481296 0.515115 0.549779 
0.490765 0.528429 0.540237 
0.507683 0.542485 0.551728 
0.515445 0.56892 0.548811 
0.52433 0.552928 0.544333 
0.511464 0.571393 0.542636 
0.486336 0.573895 0.527601 
NaN 0.57912 0.487852 
NaN 0.575432 0.455433 
NaN 0.566966 0.432676 
NaN 0.563901 0.417055 
NaN NaN 0.403421 
