elmo.2005 elmo.2008 elmo.2012 
0.411515 NaN NaN 
0.408437 NaN NaN 
0.42122 NaN NaN 
0.414716 NaN NaN 
0.433764 NaN NaN 
0.442168 0.496518 NaN 
0.432652 0.507996 0.463114 
0.41871 0.516249 0.462214 
0.398409 0.520047 0.46916 
0.357793 0.511393 0.486282 
0.369603 0.514398 0.513968 
0.410906 0.548163 0.498357 
0.455312 0.531167 0.508188 
0.456465 0.533564 0.506049 
0.42322 0.556721 0.523687 
0.374319 0.592654 0.537567 
0.360286 0.636943 0.518585 
0.413851 0.53757 0.507399 
0.446287 0.517414 0.52008 
0.389012 0.514919 0.518826 
0.3668 0.481875 0.481315 
0.355774 0.471418 0.42857 
0.330245 0.483455 0.394051 
0.300932 0.489301 0.389544 
0.301008 0.488796 0.389819 
0.300426 0.514408 0.387867 
0.358343 0.537686 0.412679 
0.410218 0.525657 0.433469 
0.503691 0.507895 0.430368 
0.545021 0.512939 0.419162 
0.492789 0.531475 0.41895 
0.418606 0.50653 0.326255 
NaN 0.49995 0.282977 
NaN 0.434099 NaN 
NaN 0.356743 NaN 
NaN 0.340442 NaN 
NaN 0.314479 NaN 
