elmo.2005 elmo.2008 elmo.2012 
NaN 0.00091998 NaN 
NaN 0.000712052 NaN 
NaN 0.000595222 NaN 
NaN 0.000822826 NaN 
NaN 0.0010357 NaN 
NaN 0.000943183 NaN 
NaN 0.000847767 0.00104215 
0.000893881 0.000860599 0.000665473 
0.000783735 0.000986925 0.000773819 
0.000752777 0.00115078 0.000859228 
0.000889167 0.00115467 0.000839627 
0.000878102 0.00100991 0.000776957 
0.000947466 0.00118567 0.000730812 
0.000892442 0.000554459 0.000707799 
0.000861289 0.000512287 0.000758672 
0.000998139 0.000729757 0.000761484 
0.000852335 0.000892957 0.000887123 
0.000877899 0.000894689 0.00072258 
0.000810813 0.000770864 0.000625384 
0.000807411 0.000676939 0.000847922 
0.000818443 0.000790184 0.000782861 
0.000745751 0.000820092 0.000846907 
0.00107254 0.000819618 0.000985581 
0.000892588 0.000734435 0.00090316 
0.000735882 0.000629733 0.000802145 
0.000682254 0.000635706 0.000765783 
0.000878431 0.00068728 0.000621413 
0.00108999 0.00070555 0.000664219 
0.00131895 0.000775478 0.000704717 
0.00114892 0.000798858 0.000683409 
0.000988497 0.000740387 0.000732582 
0.000844592 0.000825993 0.000905959 
0.000792268 0.000705821 0.00081238 
0.000792983 0.000706309 0.000725497 
0.000818324 0.000756587 0.000779519 
0.000793639 0.000797501 0.000746663 
0.00079043 0.000804204 0.000769691 
0.000791568 0.000850043 0.000797419 
0.000777955 0.000948335 0.000810867 
0.000673111 0.000990294 0.000845616 
0.000608103 0.00102936 0.000900766 
0.000772654 0.000985171 0.000856219 
0.000827939 0.0010978 0.000733909 
0.00079514 0.000888725 0.0006105 
0.000770624 0.000833314 0.000630281 
0.000678321 0.000790511 0.000709933 
0.000964406 0.000685873 0.000771954 
0.00115195 0.000863289 0.000796005 
0.00118434 NaN 0.000821896 
0.00107274 NaN NaN 
0.000990267 NaN NaN 
