elmo.2005 elmo.2008 elmo.2012 
NaN 0.524523 0.506391 
NaN 0.525813 0.512145 
NaN 0.519851 0.517991 
NaN 0.50205 0.501495 
NaN 0.46314 0.445481 
0.363351 0.416706 0.411768 
0.354315 0.414755 0.39948 
0.330138 0.446272 0.434645 
0.323376 0.500346 0.445238 
0.330189 0.51829 0.455326 
0.331866 0.574848 0.480286 
0.366299 0.590329 0.452921 
0.392493 0.565902 0.469198 
0.384825 0.555013 0.474026 
0.356506 0.571552 0.470742 
0.340633 0.57408 0.47483 
0.336156 0.568967 0.476816 
0.339803 0.570776 0.475379 
0.394357 0.549722 0.488445 
0.44672 0.53933 0.511683 
0.499636 0.56567 0.531706 
0.510616 0.588936 0.498369 
0.475471 0.579773 0.494906 
0.472075 0.582774 0.488591 
0.525728 0.608888 0.477929 
0.509159 0.573258 0.467847 
0.471632 0.517522 0.411134 
0.45109 0.478243 0.472238 
0.389276 0.435189 0.400225 
0.365559 0.410709 0.352756 
0.357567 0.398232 0.310407 
0.35508 0.41057 0.284383 
0.347398 NaN 0.283379 
NaN NaN 0.291527 
NaN NaN 0.299113 
