elmo.2005 elmo.2008 elmo.2012 
0.000553766 NaN NaN 
0.000565999 NaN NaN 
0.000563362 NaN NaN 
0.000533085 NaN NaN 
0.000483875 NaN 0.00104441 
0.000548249 NaN 0.00077514 
0.00050142 NaN 0.000712568 
0.00058249 NaN 0.000693832 
0.00067241 NaN 0.000699089 
0.000677593 NaN 0.000707201 
0.000570826 NaN 0.000644378 
0.000515515 0.000556094 0.000553239 
0.000597454 0.000561252 0.000505594 
0.000664273 0.00047032 0.000564796 
0.000704269 0.000463566 0.000510262 
0.000693618 0.000594536 0.000492051 
0.000627647 0.00057291 0.000520143 
0.000568955 0.000436955 0.000539272 
0.000718714 0.000414584 0.000540718 
0.00075509 0.000436815 0.000626976 
0.000764788 0.000380894 0.000794818 
0.000794986 0.000399421 0.000701615 
0.000678242 0.000470946 0.000546874 
0.000731218 0.000451509 0.000506969 
0.000744094 0.000524212 0.000367792 
0.00059075 0.000507753 0.000366789 
0.000231945 0.000465457 0.000347311 
3.7511e-05 0.000487071 0.000343339 
0.0001474 0.00064653 0.000556567 
0.00031044 0.000564172 0.00147616 
5.86627e-05 0.000441203 0.000808726 
0.000104336 0.0002886 0.000731363 
0.00013551 0.000323471 0.000813781 
7.25537e-05 0.00028395 0.000728777 
-3.6974e-05 0.000156035 0.000290594 
0.000170151 9.2928e-05 0.000131395 
0.000232129 0.00015838 8.09389e-05 
6.9661e-05 0.000254244 0.000554973 
5.44807e-05 0.000250061 0.000376698 
0.000191168 0.000170206 0.000351641 
0.00024879 3.73892e-05 0.000358455 
0.00032668 0.000345591 0.000242177 
0.000270159 0.000387079 0.00037388 
0.000378154 0.000202474 0.000509738 
0.00028158 0.000530522 0.000653367 
-2.09543e-05 0.000627611 0.000518343 
-0.000220721 0.000432664 0.000698114 
-0.000207517 0.000239802 0.000419909 
-0.00013335 0.000125815 0.000157205 
-2.34203e-05 1.43286e-05 0.000187456 
0.00021833 8.31964e-05 0.000147172 
0.000250108 0.000206737 0.000640896 
0.000156498 0.000202578 0.00095162 
0.0001984 0.000182545 0.000821727 
0.00027579 0.00031149 0.000543219 
0.000364298 0.000439216 0.000346857 
0.000316363 0.000604822 0.000374727 
0.000215765 0.000674863 0.000383551 
0.000321481 0.000756809 0.000273174 
0.000458757 0.000630193 0.000490205 
0.000541869 0.000489967 0.000707888 
0.000575184 0.000183288 0.000369171 
0.000731595 0.000278055 0.000375824 
0.000597919 0.000346822 0.000419883 
0.000580539 0.000396907 0.000491625 
0.000542155 0.000499364 0.000474473 
0.000623846 0.00055688 0.000496481 
0.000501692 0.00055078 0.000474348 
0.000447814 0.000502275 0.00060652 
0.000465968 0.000575361 0.000617336 
0.000524509 0.000636661 0.000597774 
0.000588184 0.000513387 0.000514706 
0.000492256 0.00044955 0.000458106 
0.000629703 0.000528863 0.000483536 
0.000521203 0.000487261 0.000616473 
0.000363733 0.000422633 0.0005812 
0.00061066 0.000496292 0.000553544 
NaN 0.000595174 NaN 
NaN 0.000511891 NaN 
NaN 0.000456053 NaN 
NaN 0.00041484 NaN 
NaN 0.000504016 NaN 
