elmo.2005 elmo.2008 elmo.2012 
0.390504 0.443781 NaN 
0.325971 0.41813 NaN 
0.470989 0.427319 NaN 
0.651329 0.53255 0.224384 
0.370839 0.362477 0.538434 
0.357594 0.409419 0.603998 
0.383033 0.534448 0.297766 
0.494714 0.674981 0.365885 
0.602374 0.617299 0.424596 
0.401431 0.467833 0.461334 
0.443493 0.383127 0.507018 
0.553515 0.362153 0.561038 
0.541885 0.2991 0.511927 
0.571642 0.372298 0.386333 
0.250679 0.404163 0.357031 
0.266696 0.415899 0.417387 
0.303823 0.419031 0.405025 
0.279346 0.421487 0.367389 
0.263698 0.457095 0.373179 
0.34709 0.546659 0.443793 
0.26666 0.646766 0.602793 
0.245054 0.594063 0.777074 
0.287427 0.655553 0.562585 
0.253292 0.721177 0.589494 
0.128777 0.886928 0.747375 
0.130038 0.875696 0.723315 
0.19469 0.811103 0.719526 
0.184605 0.785652 0.775083 
0.357696 0.845566 0.895874 
0.411583 0.790797 0.92645 
0.437771 0.770072 0.937178 
0.433122 0.719952 0.901602 
0.525197 0.606078 1.01049 
0.712183 0.613435 0.636762 
0.65268 0.489007 0.552556 
0.59772 0.566884 0.528656 
0.496087 0.592076 0.476467 
0.500008 0.490441 0.434964 
0.503717 0.451852 0.448723 
0.431107 0.424668 0.452461 
0.364368 0.470987 0.460063 
0.398574 0.545864 0.479609 
0.399036 0.648235 0.54512 
0.407903 0.556214 0.605469 
0.480368 0.475031 0.540035 
0.662209 0.477863 0.487004 
0.544773 0.448506 0.44485 
0.383941 0.365315 0.309999 
0.303224 0.242171 NaN 
0.298023 0.226382 NaN 
0.16987 0.219304 NaN 
0.140079 NaN NaN 
