elmo.2005 elmo.2008 elmo.2012 
NaN 0.000854541 NaN 
NaN 0.000853077 NaN 
NaN 0.000848815 NaN 
NaN 0.000864167 NaN 
NaN 0.000879541 NaN 
NaN 0.000883096 NaN 
NaN 0.000875328 0.00077327 
0.000857175 0.000886656 0.000765868 
0.00085638 0.000926827 0.000780376 
0.000853374 0.000965279 0.000795502 
0.000841515 0.000954195 0.000804671 
0.00084643 0.000908192 0.000794762 
0.000846885 0.00088495 0.000781352 
0.000848437 0.000851837 0.000772001 
0.000868636 0.000832161 0.000783785 
0.00088039 0.000823945 0.000784354 
0.000863416 0.000812837 0.000793051 
0.00086335 0.000800834 0.000770134 
0.000854807 0.000785788 0.000742432 
0.00083648 0.000762794 0.000750382 
0.0008061 0.000748127 0.000775673 
0.000767318 0.000727625 0.000802795 
0.000776582 0.000711132 0.000843447 
0.000785207 0.000727149 0.000827406 
0.000789467 0.000752968 0.000798519 
0.000784554 0.000733302 0.000780089 
0.000842272 0.000696404 0.000738432 
0.000906302 0.000724266 0.000739019 
0.000979287 0.00077391 0.000779187 
0.000938301 0.000795636 0.000814621 
0.000900558 0.000798694 0.000811094 
0.000868386 0.000805243 0.000818461 
0.000876079 0.000782974 0.000809057 
0.000892834 0.000758958 0.000787737 
0.000898247 0.000745135 0.00078166 
0.000872449 0.000747425 0.000772086 
0.000853555 0.000764301 0.000779012 
0.000837825 0.000782572 0.000785053 
0.000824352 0.000810199 0.000791973 
0.000816896 0.000834045 0.000799968 
0.000800382 0.000844768 0.000810753 
0.000812379 0.00085033 0.000818209 
0.000816052 0.000857122 0.000818055 
0.000815365 0.000837758 0.000806065 
0.000818918 0.000811492 0.000801291 
0.00082638 0.000802706 0.000798372 
0.000837206 0.000796136 0.000795006 
0.000841016 0.000792241 0.00078427 
0.000854065 NaN 0.000772857 
0.000853883 NaN NaN 
0.000847273 NaN NaN 
