elmo.2005 elmo.2008 elmo.2012 
NaN 0.00153091 NaN 
NaN 0.00126907 NaN 
NaN 0.00127753 NaN 
NaN 0.00137641 NaN 
0.00178889 0.00134398 NaN 
0.00164401 0.0014144 0.00129501 
0.00193146 0.00135672 0.00146433 
0.00171264 0.00103447 0.00113681 
0.00169011 0.00078824 0.000954175 
0.00153464 0.000985107 0.00120373 
0.0012187 0.00133801 0.00137185 
0.00122729 0.00138331 0.00127865 
0.00101659 0.0012642 0.00118132 
0.00101558 0.00111615 0.00110174 
0.000859534 0.00101484 0.00110441 
0.000711472 0.00100352 0.00105378 
0.00110553 0.00102815 0.00100579 
0.0010892 0.00107434 0.0009733 
0.00113247 0.00116071 0.00103791 
0.00114904 0.00119667 0.00107226 
0.0011552 0.00111895 0.0011372 
0.0012308 0.000930107 0.00128999 
0.00138146 0.000900556 0.001378 
0.00144941 0.00125401 0.0015509 
0.00155085 0.00139529 0.00175807 
0.00171929 0.00141521 0.00161583 
0.00138154 0.00119308 0.00154611 
0.00144391 0.00111225 0.0014396 
0.00133056 0.00151288 0.00141874 
0.00142219 0.00128813 0.00142379 
0.00146964 0.00119857 0.00134444 
0.00145562 0.00122641 0.00132035 
0.00141428 0.00141494 0.00146727 
0.00135787 0.00132564 0.00134512 
0.00138415 0.00123133 0.00150565 
0.00145595 0.00139802 0.00154578 
0.00143781 0.00142788 0.00144436 
0.00125164 0.00136175 0.00145139 
0.00118085 0.00110968 0.00147841 
0.00116162 0.000929598 0.00130948 
0.000935732 0.000970574 0.00121469 
0.00116079 0.00104311 0.00111692 
0.00119205 0.000981978 0.000983603 
0.00103742 0.0011928 0.000957366 
0.000782389 NaN 0.000940631 
0.000929614 NaN 0.00093669 
