elmo.2005 elmo.2008 elmo.2012 
NaN 0.13994 NaN 
NaN 0.300276 NaN 
NaN 0.248274 NaN 
NaN 0.209423 NaN 
NaN 0.33434 NaN 
NaN 0.552335 NaN 
NaN 0.599585 0.122173 
0.406199 0.493691 0.4018 
0.508294 0.384626 0.436034 
0.45619 0.292155 0.483494 
0.347904 0.245902 0.55573 
0.30867 0.2505 0.497265 
0.286319 0.267598 0.48075 
0.275523 0.691679 0.46842 
0.279467 0.695427 0.447852 
0.320183 0.518622 0.461252 
0.390522 0.439739 0.396477 
0.418603 0.449935 0.493891 
0.399183 0.513026 0.534876 
0.368417 0.602451 0.349631 
0.440681 0.494003 0.318904 
0.572817 0.504562 0.55483 
0.510741 0.579645 0.587776 
0.614517 0.629928 0.593202 
0.670372 0.646624 0.548461 
0.603798 0.61027 0.475864 
0.441845 0.537031 0.483876 
0.283005 0.606458 0.475584 
0.134702 0.653403 0.533056 
0.121936 0.648598 0.62885 
0.128724 0.612287 0.57896 
0.1691 0.368016 0.436117 
0.230744 0.314926 0.379983 
0.260742 0.320611 0.360657 
0.236033 0.346815 0.509958 
0.30819 0.354664 0.488033 
0.304766 0.363166 0.407107 
0.408643 0.370273 0.401976 
0.533997 0.291509 0.406897 
0.578884 0.227795 0.453793 
0.589328 0.20632 0.529755 
0.577866 0.369022 0.56533 
0.565957 0.244305 0.581732 
0.590193 0.423064 0.433373 
0.58058 0.337683 0.580583 
0.4881 0.546184 0.665755 
0.315676 0.62014 0.604406 
0.19159 0.563922 0.549318 
0.124119 NaN 0.430494 
0.12507 NaN NaN 
0.150646 NaN NaN 
