elmo.2005 elmo.2008 elmo.2012 
NaN 0.00104339 NaN 
NaN 0.000941931 NaN 
NaN 0.000737794 NaN 
NaN 0.00102133 NaN 
NaN 0.00145175 NaN 
NaN 0.0016017 NaN 
NaN 0.0015088 0.00117343 
0.00131322 0.00138184 0.000970319 
0.00127979 0.001416 0.00117374 
0.0011789 0.00152932 0.00136839 
0.00126019 0.00148389 0.00144049 
0.0012007 0.00130176 0.00124453 
0.0012687 0.00155831 0.00115102 
0.00118263 0.000987745 0.00110391 
0.00114374 0.000972069 0.00115837 
0.00138032 0.00106868 0.00117589 
0.00125531 0.00125445 0.00130313 
0.00131568 0.00134551 0.00115748 
0.00117827 0.00124545 0.00102966 
0.00110527 0.00118622 0.001185 
0.00120359 0.00121408 0.00108089 
0.00127756 0.0013052 0.0014549 
0.0017457 0.00143547 0.00174746 
0.00159901 0.00134135 0.00160875 
0.0014187 0.00116137 0.00136878 
0.00122749 0.00113584 0.00121949 
0.00133616 0.00115308 0.000990242 
0.00144011 0.00126504 0.00103788 
0.00152207 0.00144668 0.00116446 
0.00129028 0.00149126 0.00124034 
0.00110534 0.00133147 0.00126541 
0.00100087 0.0011559 0.00135596 
0.000994083 0.000942489 0.00115186 
0.00101937 0.000972061 0.00103618 
0.001037 0.00107038 0.00127798 
0.00105767 0.00113603 0.00119205 
0.00104934 0.00115596 0.00113362 
0.00117281 0.0012293 0.0011772 
0.00129498 0.0012573 0.00120987 
0.00116776 0.00120854 0.00132505 
0.00105362 0.00121755 0.00151047 
0.00132474 0.0013874 0.00148068 
0.0014113 0.00134639 0.00129195 
0.00139456 0.00130001 0.000912188 
0.00134144 0.0010915 0.00111934 
0.001085 0.00129987 0.00135539 
0.00129545 0.00122391 0.00138337 
0.00140299 0.00149121 0.00135196 
0.00134616 NaN 0.00124386 
0.00121451 NaN NaN 
0.00115433 NaN NaN 
