elmo.2005 elmo.2008 elmo.2012 
0.00161204 NaN NaN 
0.00151294 NaN NaN 
0.00140798 NaN 0.000793574 
0.00113629 0.0013742 0.0009779 
0.00110367 0.00150005 0.00098041 
0.00151184 0.00126654 0.00115606 
0.00139025 0.00120106 0.0013148 
0.00137506 0.00113407 0.00128594 
0.00172648 0.00100809 0.000986451 
0.00185411 0.00106111 0.00178726 
0.00181931 0.00133969 0.00188007 
0.00175483 0.00161809 0.00170971 
0.00134382 0.00167082 0.00159323 
0.00108473 0.00157328 0.00169207 
0.000850806 0.00163537 0.00158896 
0.0011689 0.00180495 0.00179939 
0.00087326 0.00150337 0.00199729 
0.00107685 0.00218931 0.00214435 
0.00102752 0.00223896 0.00206937 
0.00153982 0.00206104 0.00179483 
0.00150466 0.00173052 0.00189339 
0.00132066 0.00174873 0.00166982 
0.00115511 0.00156195 0.00166002 
0.00108009 0.00144934 0.00153173 
0.00112507 0.00150961 0.00148127 
0.00136006 0.00150014 0.00151644 
0.00125311 0.00156305 0.00159591 
0.00147981 0.0015102 0.00160097 
0.00164055 0.00146173 0.00156288 
0.00148126 0.00153868 0.00155863 
0.00152938 0.00133637 0.0015281 
0.00158155 0.00136265 0.00152531 
0.00149952 0.00137944 0.0015321 
0.00153041 0.00129683 0.00150761 
0.00159414 0.00126891 0.00146969 
0.00158674 0.00127463 0.00137421 
0.00155997 0.00121849 0.0013963 
0.00142553 0.00126582 0.00131758 
0.0014182 0.0012265 0.00122957 
0.0013913 0.00111879 0.00112839 
0.00125666 0.00101469 0.00099205 
0.00114956 0.000893447 0.00104469 
0.00103444 0.000858379 0.000992492 
0.00095412 0.000837674 0.00107707 
0.000924973 0.000819083 0.00109801 
0.000864276 0.00076421 0.00131408 
0.000944228 0.00075406 0.00146854 
0.000990154 0.000954488 0.00134705 
0.00114254 0.00101516 0.00130978 
0.00105535 0.00115549 0.00131705 
0.000852308 0.00122292 0.00132178 
0.000768318 0.00116011 0.00121001 
0.000998132 0.0011913 0.00120178 
0.000995972 0.0011315 0.00107538 
0.000986899 0.000857433 0.000984046 
0.00113891 0.000774477 0.000922137 
0.00119638 0.000887261 0.000890091 
NaN 0.00132261 NaN 
NaN 0.00135569 NaN 
NaN 0.00123397 NaN 
NaN 0.00109345 NaN 
