elmo.2005 elmo.2008 elmo.2012 
0.5348 NaN NaN 
0.526458 NaN NaN 
0.52275 NaN NaN 
0.532464 NaN NaN 
0.542202 NaN 0.442702 
0.531281 NaN 0.441404 
0.537973 NaN 0.45323 
0.517067 NaN 0.470761 
0.478643 NaN 0.485269 
0.454303 NaN 0.494964 
0.480196 NaN 0.500355 
0.517732 0.508498 0.515307 
0.489695 0.492283 0.532711 
0.459235 0.465481 0.549293 
0.449975 0.459491 0.567244 
0.457396 0.473445 0.568611 
0.464141 0.490466 0.567068 
0.419155 0.529021 0.554955 
0.429253 0.544456 0.5218 
0.427555 0.554459 0.497954 
0.418325 0.556607 0.486154 
0.418874 0.557014 0.485246 
0.448959 0.565862 0.51162 
0.428905 0.580892 0.551949 
0.434438 0.588568 0.554111 
0.502856 0.575476 0.577823 
0.640724 0.551073 0.607129 
0.738962 0.52393 0.636449 
0.742757 0.515086 0.65774 
0.72108 0.537082 0.650247 
0.794337 0.588488 0.662571 
0.801025 0.627531 0.65773 
0.805192 0.639914 0.6463 
0.823006 0.664219 0.648022 
0.844695 0.685468 0.687786 
0.771098 0.696347 0.722502 
0.743656 0.702817 0.728987 
0.759101 0.72477 0.738924 
0.743665 0.745525 0.753355 
0.719338 0.785615 0.72326 
0.721199 0.825121 0.721801 
0.722797 0.827573 0.684991 
0.771325 0.806499 0.660059 
0.765624 0.801069 0.641786 
0.779704 0.78266 0.634898 
0.835524 0.788635 0.644476 
0.894996 0.8007 0.644986 
0.90035 0.819954 0.681818 
0.885124 0.852315 0.71858 
0.848176 0.862484 0.77678 
0.751061 0.856336 0.786986 
0.726519 0.811601 0.768092 
0.742625 0.776505 0.737577 
0.732379 0.754511 0.697621 
0.742804 0.738978 0.679681 
0.741258 0.739251 0.676619 
0.749612 0.719819 0.66951 
0.74778 0.697546 0.658451 
0.682212 0.659131 0.643864 
0.614493 0.647614 0.609316 
0.575309 0.647626 0.570208 
0.576131 0.657237 0.595309 
0.539324 0.648297 0.607149 
0.571392 0.638404 0.599685 
0.560891 0.623403 0.588526 
0.593457 0.602424 0.575601 
0.554232 0.577281 0.559478 
0.573308 0.564734 0.550161 
0.584164 0.55889 0.532585 
0.576829 0.55248 0.526649 
0.549948 0.535986 0.516701 
0.506778 0.517502 0.489347 
0.486937 0.501347 0.460206 
0.445757 0.487219 0.44041 
0.507798 0.473495 0.426397 
0.536054 0.459294 0.41389 
0.451575 0.440495 0.400204 
NaN 0.431808 NaN 
NaN 0.446493 NaN 
NaN 0.454494 NaN 
NaN 0.468271 NaN 
NaN 0.47817 NaN 
