elmo.2005 elmo.2008 elmo.2012 
0.00153628 NaN NaN 
0.00141721 NaN NaN 
0.00135944 NaN NaN 
0.0014051 NaN NaN 
0.0013405 NaN 0.00139432 
0.00133215 NaN 0.00136006 
0.00121273 NaN 0.00126662 
0.00116667 NaN 0.00123332 
0.00105853 NaN 0.00119389 
0.000928189 NaN 0.00115168 
0.000959544 NaN 0.00112554 
0.00122395 0.00135904 0.00114782 
0.00110636 0.0014963 0.00116458 
0.00104574 0.00154712 0.00129283 
0.00109933 0.00124102 0.00164599 
0.00117478 0.00138801 0.0014963 
0.00115446 0.00139055 0.00166524 
0.000867322 0.00140699 0.00176376 
0.00112616 0.00145545 0.00161462 
0.00120255 0.00155566 0.00156149 
0.00120598 0.00151199 0.00150237 
0.00127591 0.00140717 0.00145845 
0.00136306 0.00145164 0.0014916 
0.00126627 0.00138179 0.00158708 
0.00129481 0.00172997 0.00151758 
0.0013453 0.00176875 0.0016032 
0.00126247 0.00160894 0.00166033 
0.00120086 0.00136241 0.00176091 
0.00125647 0.00143004 0.0020018 
0.00128814 0.00152116 0.00254679 
0.0010189 0.00151821 0.00200542 
0.00116187 0.00183565 0.00186742 
0.00142141 0.00176651 0.00191225 
0.00153969 0.00161911 0.00182296 
0.00152006 0.00143107 0.00147725 
0.00150611 0.00131541 0.00148668 
0.00160698 0.00132693 0.00160374 
0.0014965 0.00127322 0.00207876 
0.00158228 0.0012775 0.00209387 
0.00182621 0.00146326 0.00192563 
0.00179342 0.00155622 0.0018824 
0.00180054 0.00163425 0.00167603 
0.00199381 0.00162142 0.00173881 
0.00203521 0.00162084 0.00184671 
0.00170337 0.00176834 0.00202385 
0.00125533 0.00207198 0.00194097 
0.00120904 0.00205795 0.00175637 
0.00119721 0.0019293 0.00168708 
0.0012812 0.00187883 0.00168317 
0.00153592 0.00170854 0.00185467 
0.00140941 0.0018261 0.0016761 
0.00139049 0.00183929 0.00230696 
0.001347 0.00166573 0.0023827 
0.00133306 0.00153282 0.00220631 
0.00169967 0.00168889 0.00187988 
0.00203515 0.00191936 0.00158161 
0.00214204 0.00174584 0.00143885 
0.00174609 0.00174529 0.0012884 
0.00138115 0.00143324 0.00158529 
0.00112611 0.00168581 0.0016048 
0.000989141 0.00183815 0.00134992 
0.0010974 0.00223581 0.0016966 
0.00127059 0.00221818 0.00186781 
0.00146932 0.00190696 0.00185023 
0.00128622 0.00167187 0.00186875 
0.00156458 0.00145232 0.00178058 
0.00138759 0.00118513 0.00164986 
0.00145918 0.00125103 0.00154975 
0.00152491 0.00140659 0.00103267 
0.00154736 0.00124944 0.00125533 
0.00148261 0.00107358 0.00145378 
0.0012452 0.00115672 0.00144549 
0.00105054 0.0011043 0.00138499 
0.00110904 0.000869848 0.00133587 
0.00146708 0.00157477 0.00121849 
0.00126556 0.00139822 0.00110478 
0.00116314 0.00115818 0.000962396 
NaN 0.00108909 NaN 
NaN 0.00128901 NaN 
NaN 0.00139786 NaN 
NaN 0.00143659 NaN 
NaN 0.00141217 NaN 
