elmo.2005 elmo.2008 elmo.2012 
0.00133378 0.00150202 NaN 
0.00123921 0.00110038 NaN 
0.000951385 0.000781823 NaN 
0.000846208 0.000829901 0.00115213 
0.00123062 0.00137769 0.000777797 
0.00113087 0.00154949 0.000647958 
0.00119851 0.00150256 0.00120432 
0.00111221 0.00142277 0.0011441 
0.000933146 0.00142088 0.00126226 
0.0011394 0.00137266 0.0014114 
0.00135646 0.00126949 0.00146026 
0.00141877 0.00128355 0.00142354 
0.00164221 0.00123717 0.00136144 
0.00162926 0.00121045 0.00132192 
0.00144296 0.00128966 0.00125486 
0.00134273 0.00136449 0.0011878 
0.00131381 0.00151142 0.00119962 
0.00124781 0.00162304 0.00116505 
0.00117089 0.00158507 0.00130514 
0.00113326 0.00151397 0.00151838 
0.00134786 0.00141862 0.00160787 
0.00134555 0.00158796 0.00172544 
0.00121272 0.00183259 0.00176123 
0.00113597 0.00187162 0.00186781 
0.00109826 0.00196146 0.00213247 
0.00133138 0.00217561 0.00230926 
0.00241565 0.00209878 0.00231821 
0.0031282 0.00196526 0.00202706 
0.00269448 0.001813 0.00172755 
0.00208165 0.00167154 0.00175826 
0.00181955 0.00160386 0.00160886 
0.00145119 0.00151059 0.00128318 
0.0014105 0.00135802 0.0010601 
0.00177666 0.00122989 0.0013619 
0.00140667 0.00144247 0.00140919 
0.00149022 0.00143526 0.00148205 
0.00140053 0.00138179 0.00144707 
0.00144156 0.00125251 0.00145149 
0.00150239 0.00131816 0.00135962 
0.00136709 0.00140489 0.00136899 
0.00120161 0.00139352 0.00145569 
0.00125992 0.00136346 0.00146318 
0.00135952 0.00135672 0.00135507 
0.00144158 0.00139717 0.00127067 
0.00133783 0.00135944 0.00133411 
0.00114278 0.00127773 0.00127215 
0.00138286 0.00103083 0.0011971 
0.0016953 0.00106275 0.00118205 
0.00179985 0.00146488 NaN 
0.00167091 0.00155656 NaN 
0.00214397 0.00129888 NaN 
0.0026778 NaN NaN 
