elmo.2005 elmo.2008 elmo.2012 
NaN NaN 0.378069 
NaN NaN 0.378492 
0.41336 NaN 0.388788 
0.429444 0.377014 0.4164 
0.444207 0.392511 0.438363 
0.452544 0.394491 0.445661 
0.449954 0.388662 0.435143 
0.447727 0.407221 0.426532 
0.432298 0.428718 0.421008 
0.419581 0.425808 0.403944 
0.473702 0.40381 0.371384 
0.494473 0.387531 0.353198 
0.4767 0.414657 0.366791 
0.506063 0.453886 0.412596 
0.583493 0.519466 0.483278 
0.624087 0.57846 0.549247 
0.647596 0.600432 0.569196 
0.652125 0.628182 0.594928 
0.627721 0.652728 0.591567 
0.627964 0.645941 0.583004 
0.676659 0.622388 0.590993 
0.659117 0.613883 0.584784 
0.633841 0.624763 0.587823 
0.63193 0.645369 0.600816 
0.624321 0.660659 0.608357 
0.596363 0.625788 0.608032 
0.53956 0.578978 0.576071 
0.495696 0.547896 0.552843 
0.500421 0.540194 0.533105 
0.526261 0.539892 0.523183 
0.522308 0.540294 0.537979 
0.476484 0.54715 0.560507 
0.455064 0.541423 0.562952 
0.424117 0.531226 0.558805 
0.402184 0.51979 0.543563 
0.409947 0.505031 0.518431 
0.416264 0.468807 0.49311 
0.42919 0.462428 0.493072 
0.446532 0.468709 0.497831 
0.441897 0.467036 0.495565 
0.430608 0.475723 0.498755 
0.404405 0.494931 0.508665 
0.387057 0.515169 0.519455 
0.397439 0.515188 0.522262 
0.433755 0.507142 0.509068 
0.461976 0.516554 0.497601 
0.468401 0.513414 0.490625 
0.459366 0.513502 0.487655 
0.460039 0.513811 0.483104 
0.455104 0.50224 0.475377 
0.447965 0.489404 NaN 
0.440847 0.473125 NaN 
NaN 0.470448 NaN 
