elmo.2005 elmo.2008 elmo.2012 
NaN 0.00126291 0.00121218 
NaN 0.0013365 0.00138892 
NaN 0.00133096 0.00144524 
NaN 0.00106252 0.00149304 
0.00122468 0.00101825 0.00148695 
0.00124832 0.00111569 0.00148567 
0.00131959 0.00105407 0.00144283 
0.00126394 0.00116287 0.00135764 
0.00131312 0.00142136 0.00153222 
0.00145817 0.00157003 0.00107869 
0.00128094 0.00154246 0.00126862 
0.00137181 0.0015989 0.0011489 
0.00131293 0.00160898 0.00120814 
0.0011598 0.00152384 0.00155279 
0.00142561 0.00142705 0.00158831 
0.00128817 0.00135039 0.00141585 
0.00128559 0.00134712 0.00123285 
0.0011414 0.00134141 0.0012012 
0.00129859 0.00134835 0.00148889 
0.00113261 0.00136368 0.00140563 
0.000982467 0.00128857 0.00127737 
0.00122204 0.00122763 0.00120231 
0.00113537 0.00109428 0.00124127 
0.00108583 0.000980666 0.0013698 
0.00106349 0.00100824 0.001261 
0.0010193 0.00113322 0.00105966 
0.00103726 0.000824336 0.00111124 
0.00118354 0.000869417 0.00120997 
0.00115814 0.00143249 0.0012853 
0.00112026 0.000887166 0.00111428 
0.00123621 0.000971974 0.000914134 
0.00133028 0.00125341 0.000976229 
0.00126652 0.00114343 0.00119615 
0.0012187 0.00116033 0.00120053 
0.00137047 0.00111142 0.00121044 
0.00129946 0.00109564 0.00126126 
0.00117935 0.0011216 0.00131366 
NaN 0.0013842 0.00114735 
NaN NaN 0.00111801 
NaN NaN 0.00114317 
NaN NaN 0.00113175 
