subjectID,tractID,nodeID,rd,md,cl,torsion,curvature,fa,ad,volume
patient_01,Left Thalamic Radiation,32,0.5359143051265967,0.7887760381942053,0.3005621676431602,-0.006950866759022651,0.059577631457237296,0.5084554022849068,1.294499504329423,73.0
patient_01,Left Thalamic Radiation,33,0.5375089187743349,0.7948031291308917,0.3029668867942709,-0.20951920717858774,0.047372551592969415,0.5126484252404607,1.3093915498440074,70.0
patient_01,Left Thalamic Radiation,34,0.5402293791947189,0.800537214175094,0.30361739634429136,-0.9983522350714706,0.027291532745464153,0.5146152103350944,1.3211528841358444,70.0
patient_01,Left Thalamic Radiation,35,0.5401361781232749,0.8047070676672293,0.3070619030328886,-0.8190058378755106,0.026285981551190586,0.5190593315897659,1.3338488467551393,72.0
patient_01,Left Thalamic Radiation,36,0.5361304714724056,0.8072345450012424,0.31467122178105245,-0.0888955214645204,0.03646035180852166,0.5276158162073544,1.3494426920589153,68.0
patient_01,Left Thalamic Radiation,37,0.5285887670582541,0.8080246768494787,0.32581368267775185,-0.1919974307354328,0.034828663680434795,0.5395778211247394,1.3668964964319288,72.0
patient_01,Left Thalamic Radiation,38,0.5207704866432478,0.8069292460130363,0.3359484752560058,-0.06683656579040682,0.02903842924432912,0.5500992885391288,1.3792467647526132,68.0
patient_01,Left Thalamic Radiation,39,0.514415488050076,0.8057525128441675,0.3436971519134,-0.0778344451137656,0.025695048748240933,0.5584589527309374,1.3884265624323504,77.0
patient_01,Left Thalamic Radiation,40,0.5104881192529755,0.8055441111171532,0.3484016530015684,-0.06090882130571309,0.03173201934588171,0.564135303794928,1.3956560948455075,76.0
patient_01,Left Thalamic Radiation,41,0.5096114041362912,0.806663723115313,0.34956234463373514,0.11715343708136912,0.04275463038256576,0.5667535562886321,1.4007683610733566,75.0
patient_01,Left Thalamic Radiation,42,0.5101213544253442,0.8092308837149204,0.3496286179469566,0.26067569437712873,0.044483769773888945,0.5688548200088643,1.4074499422940727,69.0
patient_01,Left Thalamic Radiation,43,0.5119491930697793,0.8132757105293537,0.34876333433107365,0.13606198117614426,0.03559748588102113,0.5704370298664984,1.4159287454485021,74.0
patient_01,Left Thalamic Radiation,44,0.5149902291431443,0.8179939402829696,0.34687480360232337,-0.2004646008870538,0.026792794836696544,0.5709785636248248,1.4240013625626187,83.0
patient_01,Left Thalamic Radiation,45,0.517939038354998,0.8220093043361738,0.3444362478574327,0.1324080915332695,0.028254532635957237,0.5710046607925695,1.4301498362985272,74.0
patient_01,Left Thalamic Radiation,46,0.5213331946023122,0.8255273804787436,0.341013434297961,0.3865395208828953,0.027036883928895507,0.5700303380518245,1.433915752231606,76.0
patient_01,Left Thalamic Radiation,47,0.5249437394311662,0.8290000453542565,0.3369773471971323,0.36098717428202654,0.02348098887482331,0.5687128303854576,1.4371126572004382,82.0
patient_01,Left Thalamic Radiation,48,0.5288884002799209,0.8323759988878033,0.3321803634779247,0.17627662314315498,0.022372106296274872,0.5667854575010406,1.4393511961035705,81.0
patient_01,Left Thalamic Radiation,49,0.5340556952952583,0.8354487201970765,0.32528115631887844,0.10730433553212312,0.023097767202216166,0.5631051742225707,1.4382347700007139,75.0
patient_01,Left Thalamic Radiation,50,0.5401424170549843,0.8384635095374037,0.3173754503231412,0.46359279575632595,0.02386556605676108,0.5581240685470104,1.4351056945022398,81.0
patient_01,Left Thalamic Radiation,51,0.5454922095874366,0.84106991466598,0.3103297564332726,0.08696926575802319,0.02362190996950704,0.5537101730888133,1.4322253248230665,83.0
patient_01,Left Thalamic Radiation,52,0.5497718821704071,0.8430336289947448,0.3044552341035387,-0.04317959353113466,0.024002110464698447,0.5501429217363701,1.4295571226434207,84.0
patient_01,Left Thalamic Radiation,53,0.5536709549111837,0.844655638413596,0.29916484966501006,0.37373596777291107,0.02183074538171664,0.5465938095341677,1.4266250054184215,80.0
patient_01,Left Thalamic Radiation,54,0.5567996321758163,0.8459731136061094,0.29514984702384006,0.18444296557966805,0.025908638197126018,0.5434981376687641,1.4243200764666946,81.0
patient_01,Left Thalamic Radiation,55,0.560171299733693,0.8485546865256333,0.2924240276754139,0.2982201361414689,0.030940603997626027,0.540831625837852,1.4253214601095163,86.0
patient_01,Left Thalamic Radiation,56,0.5631220653721547,0.8518199422329803,0.29096021903745384,-0.13428048216443045,0.037544661548640744,0.5393648213858477,1.4292156959546332,87.0
patient_01,Left Thalamic Radiation,57,0.5663711693950506,0.8545433999839734,0.2885120426338198,-0.26701180779187167,0.04377556603249502,0.5374160816601588,1.4308878611618192,85.0
patient_01,Left Thalamic Radiation,58,0.5704126514224342,0.8572746434974629,0.2851540336954215,-0.21618274240784396,0.050397080360672454,0.5345061125276049,1.4309986276475217,90.0
patient_01,Left Thalamic Radiation,59,0.5742804225463799,0.8585208933082084,0.28064457461314485,-0.2456577967465999,0.06299420020774829,0.5309023981787885,1.4270018348318645,86.0
patient_01,Left Thalamic Radiation,60,0.5767730467120935,0.8578740597429209,0.2761495791028522,-0.09231047614755948,0.0820241148863122,0.5277956951422612,1.4200760858045762,90.0
patient_01,Left Thalamic Radiation,61,0.5790423000430978,0.8568976622042351,0.2723188673631746,-0.0598388798719865,0.08837626530766135,0.5244915958234331,1.4126083865265096,83.0
patient_01,Left Thalamic Radiation,62,0.580501200631648,0.8557082990191992,0.2702864952284173,0.05393287475125184,0.09142710044480132,0.5215576785053707,1.4061224957943008,89.0
patient_01,Left Thalamic Radiation,63,0.5817207920893624,0.8546629840997474,0.2695464679734942,0.1224855908688398,0.09227720205340757,0.5186207872920371,1.4005473681205176,92.0
patient_01,Left Thalamic Radiation,64,0.5823485802098344,0.8538759596312729,0.2706331020790324,0.2612660554147171,0.07978211624001509,0.5162591858279318,1.3969307184741513,88.0
patient_01,Left Thalamic Radiation,65,0.5810938399189387,0.8529707681817131,0.27452178989954523,0.43150469748866815,0.060043057480131765,0.5160967489434936,1.396724624707264,90.0
patient_01,Left Thalamic Radiation,66,0.5787726986271075,0.8516616808074978,0.27937595653922365,0.4825522374547353,0.046017126905810384,0.5169941933464194,1.397439645168279,90.0
patient_01,Left Thalamic Radiation,67,0.575865055678804,0.8504838119932984,0.2852143504062454,0.004743180229430692,0.04550162663604822,0.51879998015542,1.39972132462229,85.0
patient_01,Left Thalamic Radiation,68,0.5714260514653277,0.8479684796960261,0.2915002790917575,-0.5044821763274553,0.046931823673705186,0.5215881190255764,1.4010533361574236,88.0
patient_01,Left Thalamic Radiation,69,0.5654890609059123,0.8442691468712742,0.29822770319155095,-0.43433132279756836,0.05204497048862171,0.5254937611663475,1.4018293188019983,84.0
patient_01,Left Thalamic Radiation,70,0.5597450263174507,0.83972239783065,0.304183839020535,-0.04171216734015896,0.061021295845456985,0.5283073037856856,1.3996771408570474,82.0
patient_01,Left Thalamic Radiation,71,0.555461576359848,0.8354017554221981,0.3089997610828127,0.06867501432558011,0.06273981773735184,0.5290653377423448,1.3952821135468982,88.0
patient_01,Left Thalamic Radiation,72,0.551659014536252,0.831247770965653,0.31269971565813637,0.39080637517823474,0.062311994950872036,0.5295338544908031,1.3904252838244553,84.0
patient_01,Left Thalamic Radiation,73,0.5490207769731784,0.8281908307865701,0.3143520657224782,0.32277301379825724,0.05718967353020143,0.5297070005923845,1.3865309384133528,83.0
patient_01,Left Thalamic Radiation,74,0.5479014876201996,0.8264516667993727,0.3140683439423744,0.18766652727820957,0.04919293432051702,0.529278717275505,1.383552025157719,96.0
patient_01,Left Thalamic Radiation,75,0.547433390365464,0.826278735542779,0.31357335315746543,0.41101309880098713,0.0391015194351995,0.5295584375916638,1.3839694258974071,88.0
patient_01,Left Thalamic Radiation,76,0.5491376796183746,0.8262836471995176,0.31038254855831543,0.21823769231958967,0.03502100391425825,0.5271141535549194,1.380575582361803,88.0
patient_01,Left Thalamic Radiation,77,0.5529314104769697,0.8262742556207912,0.304674322365612,0.10762914754825481,0.03171476372924613,0.5216430576019229,1.3729599459084345,93.0
patient_01,Left Thalamic Radiation,78,0.5570823034540803,0.8270563343448624,0.29908243512481264,0.3558099470510491,0.03465829234949038,0.5163754104370459,1.3670043961264262,85.0
patient_01,Left Thalamic Radiation,79,0.5617814773745047,0.8280557456638736,0.293132679578788,0.1606470934510047,0.03517962240929537,0.5102627474485034,1.3606042822426119,87.0
patient_01,Left Thalamic Radiation,80,0.5672265006517085,0.8294117873109964,0.2868864835926169,1.0990989178589847,0.03290352419074468,0.5032175386165814,1.3537823606295705,88.0
patient_01,Left Thalamic Radiation,81,0.5733418082900453,0.8301828211090742,0.28014004342843485,0.4451247555390832,0.03707270799662006,0.49436132298258945,1.343864846747133,84.0
patient_01,Left Thalamic Radiation,82,0.5804425350543747,0.8318451782969888,0.2734459291850554,0.19127282445324464,0.04626750097586183,0.4847732740626883,1.3346504647822175,86.0
patient_01,Left Thalamic Radiation,83,0.5894639532876488,0.8343117315109198,0.2648280534188862,-0.13353780683023944,0.05915123490777014,0.47318811639343306,1.3240072879574614,92.0
patient_01,Left Thalamic Radiation,84,0.5993992378554365,0.8372537038818275,0.2551121657358292,-0.24584970562049543,0.06489081442442918,0.4608365842719012,1.3129626359346116,99.0
patient_01,Left Thalamic Radiation,85,0.6096550675122026,0.8409249296121616,0.24521243618838404,-0.07111621597450528,0.05949025210841047,0.44890412943782526,1.3034646538120784,98.0
patient_01,Left Thalamic Radiation,86,0.6194734740810427,0.8450093662630763,0.23570834523402423,-0.375204951025685,0.058781211621304286,0.4384278075273559,1.2960811506271428,96.0
patient_01,Left Thalamic Radiation,87,0.6311062255187766,0.8503231421480925,0.22498971158800504,-0.2020054285079851,0.08514759138976988,0.4269365067978218,1.2887569754067243,95.0
patient_01,Left Thalamic Radiation,88,0.6448585290821016,0.8571942454634328,0.21302406559011564,-0.1892438258528086,0.1007137905968095,0.4141633853159167,1.2818656782260973,107.0
patient_01,Left Thalamic Radiation,89,0.6569384057067409,0.8624720264577234,0.20141239204693762,-0.5849553492549525,0.08417535053826426,0.40209403927109644,1.273539267959689,96.0
patient_01,Left Thalamic Radiation,90,0.6667890200347221,0.8660695212280571,0.1910173934014707,-0.421037392549893,0.07327592794230917,0.39148543492311516,1.2646305236147266,100.0
patient_01,Left Thalamic Radiation,91,0.6760972728792489,0.8696742018625848,0.18119222855875433,-1.012796305756736,0.09572619972447396,0.3821675410586028,1.2568280598292552,106.0
patient_01,Left Thalamic Radiation,92,0.6835276319629917,0.8719609735056185,0.17241452248210115,-0.19517054329026795,0.11890464228812082,0.37486671100530944,1.2488276565908745,94.0
patient_01,Left Thalamic Radiation,93,0.6917287593857862,0.8741598758294297,0.16294778609520374,0.013911213654549797,0.09921602051125884,0.36676322917894666,1.2390221087167177,99.0
patient_01,Left Thalamic Radiation,94,0.7032474901663957,0.8784980984720754,0.15192779664779166,-1.1183306334820697,0.057022018265847914,0.35578739255787467,1.2289993150834355,101.0
patient_01,Left Thalamic Radiation,95,0.715629538001656,0.8834381288362041,0.1416938782249527,-1.107645979559931,0.03968744119295984,0.3425200928515452,1.219055310505303,88.0
patient_01,Left Thalamic Radiation,96,0.7271076448867138,0.8877923703643475,0.13288335867557427,-0.5841402585239355,0.045595930633514914,0.3290064434250711,1.209161821319614,106.0
patient_01,Left Thalamic Radiation,97,0.7366191688637611,0.8919601842127993,0.12636718768984118,-0.4577667004600436,0.058744432297541685,0.31808233299250677,1.2026422149108777,88.0
patient_01,Left Thalamic Radiation,98,0.743508646366426,0.8964348107790018,0.12362205659359148,-0.12355549881402192,0.06608269886365963,0.3109581846062036,1.2022871396041546,93.0
patient_01,Left Thalamic Radiation,99,0.7515236486902761,0.9035856242156645,0.12297510286919322,-0.07511449649132115,0.060389168123786675,0.3049109556053163,1.2077095752664426,103.0
patient_01,Right Thalamic Radiation,0,0.6224377234632312,0.8068644296641159,0.20082525090863762,-0.032314240020580025,0.251348768786498,0.3884087980280421,1.1757178420658851,69.0
patient_01,Right Thalamic Radiation,1,0.6167742887627542,0.8040579572274358,0.20470649764207377,-0.06081316834466787,0.32635006022831925,0.39447153522198963,1.1786252941568007,63.0
patient_01,Right Thalamic Radiation,2,0.6114851444519716,0.8018718286393621,0.20899140692761345,-0.29457725333418977,0.21286291419545095,0.4004708118851619,1.1826451970141432,71.0
patient_01,Right Thalamic Radiation,3,0.605800709586059,0.7994707008944099,0.21379327159411024,-3.446483689090662,0.05486429446869421,0.4067289775662329,1.1868106835111103,59.0
patient_01,Right Thalamic Radiation,4,0.6005544149144187,0.7965897413994514,0.2178077503641877,-0.16528128086351146,0.10405278408935897,0.4116685961539212,1.1886603943695164,63.0
patient_01,Right Thalamic Radiation,5,0.5964623132886931,0.7933107282570607,0.2200026051146552,0.1217437541447999,0.09122240729826797,0.4144388505038508,1.1870075581937947,62.0
patient_01,Right Thalamic Radiation,6,0.593799869644208,0.7901087091869202,0.22065854811685345,0.15881931554742923,0.05888991807997084,0.4148593533753162,1.1827263882723447,66.0
patient_01,Right Thalamic Radiation,7,0.5917876106693635,0.7870007206799584,0.22054801232248783,0.08128809533612846,0.03570466647295961,0.4142044883928185,1.1774269407011482,60.0
patient_01,Right Thalamic Radiation,8,0.5909047902119248,0.784134190778499,0.219178801546531,-0.16965122249469222,0.04597343201730563,0.41164051148929043,1.1705929919116485,71.0
patient_01,Right Thalamic Radiation,9,0.5928054182138743,0.7818127820001533,0.21429774356926098,-0.06971500479600992,0.047771996922323125,0.4049851901701163,1.159827509572711,59.0
patient_01,Right Thalamic Radiation,10,0.5977980020896632,0.7803351359592693,0.20576641451957292,-0.1541090128975321,0.023007665314082132,0.3939909971473071,1.145409403698482,73.0
patient_01,Right Thalamic Radiation,11,0.6024247614012828,0.7790691553782897,0.19769193970544466,0.7439526467269914,0.01674025774021231,0.3837852702767554,1.132357943332302,67.0
patient_01,Right Thalamic Radiation,12,0.6058842979694694,0.7780340427425342,0.19148756178645346,0.6195315634694758,0.028066810730609733,0.37549633158769385,1.1223335322886632,72.0
patient_01,Right Thalamic Radiation,13,0.6087022309089924,0.7772524878493855,0.18658780031488523,0.31435468083097,0.04080841392820008,0.3686850799559261,1.1143530017301708,66.0
patient_01,Right Thalamic Radiation,14,0.6103923962176555,0.7765842040743538,0.18345505931331504,0.19914938812605523,0.07231770651858811,0.36430823491631975,1.1089678197877495,72.0
patient_01,Right Thalamic Radiation,15,0.6103519293911656,0.7760952895018421,0.18201998861582638,0.13639486085291705,0.09171614511837226,0.3640511380282381,1.1075820097231948,72.0
patient_01,Right Thalamic Radiation,16,0.609939120506898,0.7766513851702298,0.1816699077653671,0.1697202676072646,0.14339926136259046,0.36641069350795635,1.1100759144968926,67.0
patient_01,Right Thalamic Radiation,17,0.6101771210239795,0.7785621705821817,0.18233850767881227,0.2649400654726852,0.14159079861485097,0.3693007901503334,1.1153322696985846,64.0
patient_01,Right Thalamic Radiation,18,0.612462916908301,0.7821782710211004,0.18364329081776556,0.36110289649946326,0.10639307189057688,0.3698662397963815,1.121608979246699,68.0
patient_01,Right Thalamic Radiation,19,0.6145342415336471,0.7862453613077102,0.18616687539861834,0.2251817805401886,0.07369809097010234,0.37139548729122834,1.1296676008558353,69.0
patient_01,Right Thalamic Radiation,20,0.6152538110799052,0.7905782370993981,0.19051943605590527,0.0579649025481759,0.050589439138224605,0.37600836498507334,1.1412270891383836,68.0
patient_01,Right Thalamic Radiation,21,0.6149029165119445,0.7947899544802813,0.19566307309416492,0.035758419094064416,0.05650040073124481,0.3825145943816877,1.154564030416955,63.0
patient_01,Right Thalamic Radiation,22,0.6125925978587701,0.795119953661269,0.19860775602277728,0.07189152422949661,0.08033724810597968,0.3874153306061474,1.160174665266267,67.0
patient_01,Right Thalamic Radiation,23,0.6076020049216655,0.7917974206909192,0.20082199928319763,0.06466169392384935,0.09574672152979481,0.3923810948145353,1.1601882522294256,65.0
patient_01,Right Thalamic Radiation,24,0.600144724335351,0.787319787426758,0.20503247081830503,0.10690560274426479,0.09633878955100075,0.4003042792164341,1.1616699136095712,67.0
patient_01,Right Thalamic Radiation,25,0.5902858415987976,0.7825816769280252,0.21223551651125522,0.15186963491343033,0.09697870278055251,0.41221564070667366,1.1671733475864816,61.0
patient_01,Right Thalamic Radiation,26,0.5798158368508339,0.7789753124793379,0.2219445201957805,0.18499973160786506,0.09714566059519662,0.42634642459934824,1.1772942637363437,58.0
patient_01,Right Thalamic Radiation,27,0.5708841845238363,0.7774758783482931,0.23233013662664345,0.19097802149767357,0.09031360807143683,0.44008435731478884,1.190659265997207,67.0
patient_01,Right Thalamic Radiation,28,0.5608208518745509,0.77630107358313,0.24437721778515187,0.2353965113751272,0.07713455452552039,0.4563163016660017,1.2072615170002863,61.0
patient_01,Right Thalamic Radiation,29,0.5512833169300966,0.776106735487817,0.25638076525249187,0.3080769093483006,0.06876455261779088,0.472806898198914,1.2257535726032573,64.0
patient_01,Right Thalamic Radiation,30,0.5408803480568287,0.777133760370917,0.2701943752415911,0.2904371034014894,0.06225428406089825,0.49199522850655253,1.249640584999092,55.0
patient_01,Right Thalamic Radiation,31,0.5339602190220122,0.7807463006372218,0.28168235537572367,0.1675850573328125,0.05216182313508267,0.5079202242966722,1.2743184638676412,66.0
patient_01,Right Thalamic Radiation,32,0.5339374125466814,0.7869318016126714,0.2871701368668209,0.07530357800974304,0.048618945016539,0.5147597121353393,1.2929205797446526,64.0
patient_01,Right Thalamic Radiation,33,0.5346251056031105,0.7928009258947146,0.2919752665314695,0.1317096559670058,0.04493527618086334,0.5197509099237949,1.3091525664779204,59.0
patient_01,Right Thalamic Radiation,34,0.5342305582727197,0.7978787863533369,0.2972363269211449,0.21739085359538848,0.038083301053776705,0.5256193055584976,1.325175242514571,63.0
patient_01,Right Thalamic Radiation,35,0.5347910583133784,0.802737700237589,0.3008238388895208,0.3259624262420804,0.03416510633144304,0.5296439524745864,1.3386309840860113,69.0
patient_01,Right Thalamic Radiation,36,0.5361372206377054,0.8077861923003937,0.3031761026514926,0.2715720559225242,0.03604711492164358,0.5327240703890819,1.3510841356257706,58.0
patient_01,Right Thalamic Radiation,37,0.5384466291857719,0.813554354839703,0.30445612947320805,0.2667020588665365,0.04058314646756723,0.5352937349568727,1.3637698061475643,67.0
patient_01,Right Thalamic Radiation,38,0.541703505191642,0.8199518321201231,0.30445299759750233,0.6525911546602294,0.04233536803798812,0.5374105713471214,1.376448485977086,61.0
patient_01,Right Thalamic Radiation,39,0.5439359872448594,0.8253595797608514,0.30457391362551023,0.175789553142178,0.042900103977211335,0.5403151342521473,1.3882067647928336,60.0
patient_01,Right Thalamic Radiation,40,0.5437848299880359,0.8294422510877032,0.30619270764480067,-0.023487318906908222,0.0350848274586343,0.5456418724924256,1.4007570932870375,63.0
patient_01,Right Thalamic Radiation,41,0.542624663698259,0.8329049468751156,0.30867499164234996,0.14187324147322894,0.025795855653077335,0.5515237017503687,1.4134655132288294,60.0
patient_01,Right Thalamic Radiation,42,0.5436815427835875,0.8374835064671429,0.3100186562385161,-1.0767714116140115,0.023441013127555935,0.5546632389739117,1.4250874338342538,62.0
patient_01,Right Thalamic Radiation,43,0.5468621317818247,0.8431728083224227,0.3100198720199399,-0.3291153841068469,0.02774844193473208,0.5553026204446094,1.4357941614036172,65.0
patient_01,Right Thalamic Radiation,44,0.550936023900822,0.8483255323623825,0.30850105363339925,-0.1703952970705344,0.02431572416909427,0.5543310328175511,1.4431045492855041,61.0
patient_01,Right Thalamic Radiation,45,0.5549948392451767,0.8526773649524078,0.3062853222229935,1.045456633963098,0.015057967461753209,0.5527235481032604,1.44804241636687,60.0
patient_01,Right Thalamic Radiation,46,0.5585088911026417,0.8560674264044382,0.30390059187266194,-0.37422687039836466,0.015289436224362294,0.5511597413173375,1.4511844970080319,59.0
patient_01,Right Thalamic Radiation,47,0.5610361693252025,0.859336437083154,0.3028620931761694,-0.44115167959364127,0.019343107564721358,0.5506183087554345,1.4559369725990554,63.0
patient_01,Right Thalamic Radiation,48,0.5615830432674515,0.8624227225014462,0.30481809808357163,-0.5507762365850197,0.020141264850402307,0.5520165797690351,1.4641020809694372,66.0
patient_01,Right Thalamic Radiation,49,0.5613676821747843,0.8651319830222354,0.308015750593566,-0.4163518897952592,0.02334015571249831,0.553602154682244,1.4726605847171381,59.0
patient_01,Right Thalamic Radiation,50,0.5605723260415791,0.8668723358809312,0.31175605005757956,-0.16213981031226826,0.029950493014066396,0.5548283029366959,1.4794723555596363,65.0
patient_01,Right Thalamic Radiation,51,0.5593638795860674,0.8670553070136887,0.31503679091066494,-0.0602065680982615,0.03846779797440142,0.5553535491982862,1.4824381618689308,56.0
patient_01,Right Thalamic Radiation,52,0.5600576260074462,0.8643319738720678,0.3136247709946348,-0.1443838634196046,0.05275784598213926,0.5515949795938814,1.4728806696013113,67.0
patient_01,Right Thalamic Radiation,53,0.5627160723896497,0.8599516285704066,0.30805574418078147,0.02462870008409382,0.07121540570459645,0.5441847961456311,1.4544227409319217,66.0
patient_01,Right Thalamic Radiation,54,0.5656817756179188,0.8561137053672536,0.30251860162754396,0.09525268526726359,0.08128709584764555,0.5366112729746436,1.436977564865922,57.0
patient_01,Right Thalamic Radiation,55,0.568533403737731,0.8528202826959052,0.2975632074837526,-0.02436945675655102,0.07309603743498722,0.5294638359499856,1.421394040612254,71.0
patient_01,Right Thalamic Radiation,56,0.5711057141436869,0.8502389721620868,0.2937982097819931,-0.3806785911947267,0.055481152168283865,0.5229518548780749,1.4085054881988859,63.0
patient_01,Right Thalamic Radiation,57,0.5744655064829359,0.8491956154554428,0.2909472054186942,-1.0996258808583785,0.04204972513571138,0.5162494869519235,1.398655833400456,72.0
patient_01,Right Thalamic Radiation,58,0.5771437215976486,0.8482556140251784,0.2889789644864472,-0.18079241043077673,0.037849205091795325,0.5107024062566786,1.3904793988802353,61.0
patient_01,Right Thalamic Radiation,59,0.577955248886859,0.846910211171112,0.28825981281984675,-0.08304254318068353,0.03855997843937896,0.5078497505489218,1.3848201357396186,61.0
patient_01,Right Thalamic Radiation,60,0.576874217221136,0.8453134431423519,0.28906948811241573,-0.22321656946818874,0.046394023754984734,0.5076971673928934,1.3821918949847836,75.0
patient_01,Right Thalamic Radiation,61,0.5729559271749016,0.8424718881570961,0.2915323688916235,-0.12359580299995437,0.05507780862341245,0.5107294451462218,1.3815038101214854,61.0
